message_id,value
102241,敵のタワー
102242,ガーディアンを倒せば、敵のチャネラーに攻撃を与えることが可能になります。
102243,ガーディアン
102244,チャンネラーが倒されると、敵は最強の手下たちを召喚してしまいます！
102245,チャネラー
102249,あなたはタイタンに狙われています！
102250,パワー - 物理アイテム
102251,パワー - 魔法アイテム
102252,攻撃速度
102253,移動
102254,防御 - 物理
102255,防御 - 魔法
102256,クリティカル率
102257,HP吸収
102258,HP吸収 - 魔法
102259,貫通率 - 魔法
102260,貫通率 - 物理
102261,HP
102262,HP5
102263,マナ
102264,MP5
102304,@@PLAYER_NAME@@がダブルキルを達成しました！
102305,@@PLAYER_NAME@@がトリプルキルを達成しました！
102306,@@PLAYER_NAME@@がクアドラキルを達成しました！
102307,@@PLAYER_NAME@@がペンタキルを達成しました！
102308,敵のフェニックスを倒しました！
102309,あなたのフェニックスが倒されました！
102311,あなたはフェニックスに狙われています！
102513,@@target_name_possessive@@シールドは@@source_name@@の呪文を吸収しました。
102514,@@target_name_possessive@@シールドは呪文を吸収しました。
102515,*吸収*
102620,"<font color=""#00FF00"">@@float_value@@</font>"
102621,"<font color=""#FFFFFF"">@@float_value@@</font>"
102622,"<font color=""#00FFFF"">+@@float_value@@</font>"
102623,"<font color=""#00FFFF"">+@@float_value@@</font>"
102627,"<font color=""#FF7700"">+@@float_value@@</font>"
102629,"<font color=""#FF7700"">+@@float_value@@</font>"
102846,@@PLAYER_NAME@@を倒して@@XP_REWARD_VALUE@@EXPと@@CURRENCY_REWARD_VALUE@@ゴールドを獲得しました。
102858,[@@VGS_COMMAND_STRING@@]@@VGS_OUTPUT_STRING@@
103034,セカンダリ射撃
103035,自由カメラ
103185,プレイヤーの待機キューが変更されました。
103195,敵のボーナス兵が左レーンにスポーンしています！
103196,敵のボーナス兵が中央レーンにスポーンしています！
103198,ボーナス兵が左レーンにスポーンしています！
103199,ボーナス兵が中央レーンにスポーンしています！
103200,ボーナス兵が右レーンにスポーンしています！
103202,敵のボーナス兵が右レーンにスポーンしています！
103224,アカウントをVIPにアップグレードする必要があります
103238,パワー - 物理
103265,パワー - 魔法
103340,第一の門が攻撃を受けています！
103341,第二の門が攻撃を受けています！
103342,金庫室が攻撃を受けています！
103343,あなたのフェニックス(左)が攻撃を受けています！
103345,あなたのフェニックス(中)が攻撃を受けています！
103346,あなたのフェニックス(右)が攻撃を受けています！
103347,敵のタワー(左)を破壊しました！
103348,敵の門を破壊しました！
103349,敵のタワー(右)を破壊しました！
103350,あなたのタワー(左)が破壊されました！
103351,あなたの門が破壊されました！
103352,あなたのタワー(右)が破壊されました！
103353,敵のフェニックス(左)を倒しました！
103354,敵のフェニックス(中)を倒しました！
103355,敵のフェニックス(右)を倒しました！
103356,あなたのフェニックス(左)が倒されました！
103357,あなたのフェニックス(中)が倒されました！
103358,あなたのフェニックス(右)が倒されました！
103395,@@source_name@@は@@target_name@@にとどめの一撃を与えました。
103535,ダメージの要約を表示するには「@@KEYBIND_SCENE_DAMAGE_RECAP@@」を押してください
103552,@@float_value@@
103553,@@float_value@@
103605,<押しつぶす>
103649,降参するには早過ぎます！
103650,他のチームでは降参の投票が行われています！
103651,敵チームは降参することに合意しました！(賛成@@NBR_YES@@、反対@@NBR_NO@@)
103652,あなたのチームは降参することに合意しました！(賛成@@NBR_YES@@、反対@@NBR_NO@@)
103653,あなたのチームは降参に反対しました！(賛成@@NBR_YES@@、反対@@NBR_NO@@)
103654,敵チームは降参に反対しました。(賛成@@NBR_YES@@、反対@@NBR_NO@@)
103676,@@PLAYER_NAME@@は降参の投票を開始しました。賛成の場合は/surrender(@@KEYBIND_VOTE_YES@@)、反対の場合は/nosurrender (@@KEYBIND_VOTE_NO@@)と入力してください。
103678,一定時間経たなければ、降参の投票を再度開始することはできません。
103685,あなたは降参に賛成しました。
103686,あなたは降参に反対しました。
103687,降参の投票が開始しました！
103856,@@source_name@@は@@target_name@@のマナを@@int_value@@補充しました。
103857,@@target_name@@はマナを@@int_value@@補充しました。
103858,+@@int_value@@
104046,アイテムの価格が変更されました。
104373,召喚ポータルを発見しました
104392,左へ向く
104393,右へ向く
104394,アビリティ訓練1
104395,アビリティ訓練2
104396,アビリティ訓練3
104397,アビリティ訓練4(アルティメット)
104399,拡大
104400,縮小
104401,自由マウス
104402,マップ
104403,スキル画面
104404,アイテムストア
104405,VGS（定型文チャットシステム）
104406,デスリキャップ
104407,スコアボード
104409,神ステータス
104410,ヘルプを隠す
104411,「降参する」に投票
104412,「降参しない」に投票
104646,自動ダッシュON/OFF
104712,@@int_value@@
104713,@@target_name@@はとどめの一撃を受けました。
105831,@@PLAYER_NAME@@は@@#name_msg_id@@を購入しました。
105863,本日の初勝利
106022,復活を購入するには「@@KEYBIND_DO_REVIVE_BUYBACK@@」を押してください
106023,神々のアビリティを確認するには「@@KEYBIND_DO_SKILL_UPGRADE@@」を押してください
106127,生涯カウント
106128,勝利トラッキング
106129,敗北トラッキング
106130,中断トラッキング
106555,神像
106556,像
106557,遺物
106558,オイル
106559,香料
106560,平板
106848,@@target_name@@は@@source_name@@の呪文の影響を受けませんでした。
106849,@@target_name@@は呪文の影響を受けませんでした。
106850,*効果無効*
108137,<却下するには@@KEYBIND_DISMISS_HELP@@を押してください>
108152,チャットを表示
108496,"このキャンプのリーダーはバフを持っています。リーダーを倒した者には2分間バフが付与されます。(難易度イージー)

バフ = 毎秒+10HP"
108497,ジャングルキャンプ - HP
108516,プレイヤーキルアシスト
108517,@@PLAYER_NAME@@はプレイヤーキルを達成しました！
108520,プレイヤータワーキル
108560,@@PLAYER_NAME@@は神殺しを達成しました！
108754,@@PLAYER_NAME@@はゲームを中断しました
108755,@@PLAYER_NAME@@はゲームを中断しました
108873,クイックアビリティ1
108874,クイックアビリティ2
108875,クイックアビリティ3
108876,クイックアビリティ4
108914,*魅了*
108915,*ステイシス*
108916,@@source_name@@は@@target_name@@をステイシス状態にしました。
108917,@@target_name@@はステイシス状態にされました。
108918,*沈黙*
108919,@@source_name@@は@@target_name@@を沈黙状態にしました。
108920,@@target_name@@は沈黙状態にされました。
108922,@@source_name@@は@@target_name@@を魅了しました。
108923,@@target_name@@は魅了されました。
109149,@@PLAYER_NAME@@が戻りました
109150,@@PLAYER_NAME@@が戻りました
109234,@@PLAYER_NAME@@はファーストブラッドを達成しました！
109373,消耗アイテム2
109519,あなたのチームはポイントを制圧しました。
109587,"<font color=""#00FFFF"">目標は敵のミノタウロスを倒すことです。</font>"
109588,"<font color=""#00FFFF"">@@KEYBIND_FORWARD@@、@@KEYBIND_LEFT@@、@@KEYBIND_BACK@@、@@KEYBIND_RIGHT@@のキーを使用して青いリングを通過してください。</font>"
109589,"<font color=""#00FFFF"">次のエリアに移動してください。</font>"
109590,"<font color=""#00FFFF"">アビリティ画面を表示するには「@@KEYBIND_DO_SKILL_UPGRADE@@」を押してください。</font>"
109591,"<font color=""#00FFFF"">敵兵を攻撃してみましょう。</font>"
109592,"<font color=""#00FFFF"">青色のインジケーターは射程距離を示しています。</font>"
109593,"<font color=""#00FFFF"">手下たちを敵の攻撃の矢面に立たせましょう。</font>"
109594,"<font color=""#00FFFF"">敵を倒せば経験値とゴールドを獲得します。</font>"
109595,"<font color=""#00FFFF"">敵の神が接近中です！</font>"
109597,"<font color=""#00FFFF"">基地へ戻るには「@@KEYBIND_RECALL@@」を押してください。</font>"
109598,"<font color=""#00FFFF"">泉はHPとマナを回復してくれます。</font>"
109599,"<font color=""#00FFFF"">ジャングルではマナボーナスを獲得できます。</font>"
109600,"<font color=""#00FFFF"">フューリーを倒せばマナバフを獲得できます。</font>"
109601,"<font color=""#00FFFF"">アルティメットアビリティを今すぐレベルアップさせましょう</font>"
109602,"<font color=""#00FFFF"">ジャングルを利用して敵の神の背後に回りましょう。</font>"
109603,"<font color=""#00FFFF"">タワーは特殊アビリティの影響を受けません。</font>"
109604,"<font color=""#00FFFF"">気をつけてください！このリングはタワーの射程距離を示しています。</font>"
109605,"<font color=""#00FFFF"">敵のフェニックスを倒してください！</font>"
109606,"<font color=""#00FFFF"">敵のミノタウロスを倒してください！</font>"
109607,"<font color=""#00FFFF"">リスポーンを待っている間にストアでアイテムを購入できます。</font>"
109608,"<font color=""#00FFFF"">タワーが攻撃を受けています！</font>"
109609,"<font color=""#00FFFF"">フィニックスが攻撃を受けています！</font>"
109610,"<font color=""#00FFFF"">ミノタウロスが攻撃を受けています！</font>"
109611,"<font color=""#00FFFF"">少し時間を割いてアイテムを購入または強化しましょう。</font>"
109633,"<font color=""#00FFFF"">敵のタワーを破壊してください！</font>"
109634,"<font color=""#00FFFF"">矢印を辿って敵を襲撃しましょう。</font>"
109635,"<font color=""#00FFFF"">敵の神を倒してください。</font>"
109636,"<font color=""#00FFFF"">ここへはまだ行けません。</font>"
109646,"<font color=""#00FFFF"">すぐに戻って防衛してください！</font>"
109654,"<font color=""#00FFFF"">反対側へ行けばHPボーナスを獲得できます</font>"
109683,状態異常無効
109684,恐怖
109687,*恐怖*
109688,@@source_name@@は@@target_name@@に恐怖状態にされました。
109689,@@target_name@@は恐怖状態にされました。
109719,"<font color=""#00FFFF"">アイテムを購入するには「@@KEYBIND_ITEM_SHOP@@」を押してください。</font>"
109765,"<font color=""#00FFFF"">アイテムは泉でしか購入できません。</font>"
109861,"<font color=""#00FFFF"">アイテムをアップグレードするには泉に戻る必要があります。</font>"
109921,本日の初ゲーム
109924,1回限りの目標
109925,アクティブプレイヤー
109926,月間目標
109928,リテンショントラッキング
110869,このラウンドの試合に参加することができませんでした
110991,あなたのサンドガーディアン(左)が攻撃を受けています！
110992,あなたのサンドガーディアン(中)が攻撃を受けています！
110993,あなたのサンドガーディアン(右)が攻撃を受けています！
110994,あなたのサンドガーディアン(左)が倒されました！
110995,あなたのサンドガーディアン(中)が倒されました！
110996,あなたのサンドガーディアン(右)が倒されました！
110997,サンドガーディアン(左)を倒しました！
110998,サンドガーディアン(中)を倒しました！
110999,サンドガーディアン(右)を倒しました！
111000,あなたはサンドガーディアンに狙われています！
111003,"<font color=""#00FFFF"">特殊アビリティの使い方を練習しましょう。</font>"
111216,防衛を死守してください！あなたのチームのミノタウロスが倒されると敗北になります。
111217,味方のミノタウロス
111218,"<font color=""#00FFFF"">基地を離れて敵を攻撃しましょう。</font>"
111250,繰り返し獲得できる勝利報酬
111251,本日の初勝利 - カジュアル
111271,基本攻撃はマナを消費しませんが、敵に狙いを定める必要があります。地面に表示されている青色のインジケーターはアビリティの射程距離を示しています。
111272,基本アビリティ
111273,特殊アビリティで敵兵部隊を壊滅させたり、敵の神々に大ダメージを与えたりすることができます。特殊アビリティはマナを消費し、再発動するにはクールダウンが必要です。
111274,特殊アビリティ
111307,敵のタワーは特殊アビリティの影響を受けず、射程距離内にいる敵の神を攻撃した者を狙います。地面が赤く表示されている時は、タワーへの攻撃は控えましょう。
111308,敵のタワー
111309,フィニックスは特殊アビリティの影響を受けず、射程距離内にいる敵の神々を攻撃した者を狙います。また、倒されたあとに復活できます。地面が赤く表示されている時は、フェニックスへの攻撃は控えましょう。
111310,敵のフェニックス
111323,あなたのチームはオベリスク(左)を捕獲しました！
111324,あなたのチームはオベリスク(右)を捕獲しました！
111325,あなたのチームはオベリスク(中)を捕獲しました！
111327,あなたのチームはオベリスク(左)を失いました！
111328,あなたのチームはオベリスク(中)を失いました！
111329,あなたのチームはオベリスク(右)を失いました！
111453,*放心状態*
111454,@@source_name@@は@@target_name@@を放心状態にしました。
111455,@@target_name@@は放心状態にされました。
111527,あなたのチームが負けそうです！
111632,"このキャンプのリーダーはバフを持っています。リーダーを倒した者には2分間バフが付与されます。(難易度イージー)

バフ = +35 魔法防御および物理防御"
111633,ジャングルキャンプ - 防御
111794,パワー - フォーカス
111795,パワー - フォーカスアイテム
111797,"<font color=""#00FF00"">+@@float_value@@</font>"
111798,"<font color=""#00FF00"">+@@float_value@@</font>"
111799,"<font color=""#00FF00"">+@@float_value@@</font>"
111800,"<font color=""#00FF00"">+@@float_value@@</font>"
111820,"<font color=""#00FFFF"">左クリック長押しで連射します。</font>"
111823,"<font color=""#00FFFF"">フェニックスは倒されたあとに復活できます。</font>"
111826,"<font color=""#00FFFF"">フェニックスは特殊アビリティの影響を受けません。</font>"
111841,これがあなたの泉です。HPとマナを回復してくれます。
111934,"<font color=""#00FFFF"">アビリティを再発動するには一定時間待たなけばなりません。</font>"
111935,"<font color=""#00FFFF"">レベルアップ時にスキルを強化できます。</font>"
111936,"<font color=""#00FFFF"">ホットキーを設定すれば素早くスキルをレベルアップできます。</font>"
111937,"<font color=""#00FFFF"">アビリティはマナを消費します。</font>"
111938,"<font color=""#00FFFF"">マウスを使って周りを見回すことができます。</font>"
111987,"<font color=""#00FFFF"">HPが少ないです。</font>"
111988,"<font color=""#00FFFF"">マナが少ないです。</font>"
111989,"<font color=""#00FFFF"">HPとマナが少ないです。</font>"
111993,"<font color=""#00FFFF"">ミノタウロスは特殊アビリティに弱いです。</font>"
112034,タグは7日ごとに変更できます。あなたのタグはあと@@DAYS@@日で変更可能です。
112035,タグは7日ごとに変更できます。あなたのタグはあと@@HOURS@@時間で変更可能です。
112036,タグは7日ごとに変更できます。あなたのタグはあと1時間日以内に変更可能です。
112037,タグは7日ごとに変更できます。
112073,あなたはベースタイタンに狙われています！
112251,ティア1
112252,生涯
112258,一度だけ紹介
112259,あなたはフレンド紹介を介して参加しました！
112260,フレンド紹介で参加
112261,フレンド紹介プロセスに参加しました
112286,フレンド紹介をレベル5にする
112287,フレンド紹介(レベル5)
112296,ティア1
112297,生涯
112298,ティア1
112299,生涯
112300,フレンド紹介をレベル10にする
112301,フレンド紹介(レベル10)
112302,フレンド紹介をレベル30にする
112303,フレンド紹介(レベル30)
112372,ティア1
112373,生涯
112374,フレンド紹介(レベル20)
112493,敵がファイアージャイアントを倒しました！
112494,あなたのチームはファイアージャイアントを倒しました！
112495,あなたのチームはゴールドフューリーを倒しました！
112496,敵がゴールドフューリーを倒しました！
112525,敵のフェニックス(左)がリスポーンしました！
112526,敵のフェニックス(中)がリスポーンしました！
112527,敵のフェニックス(右)がリスポーンしました！
112528,あなたのフェニックス(左)がリスポーンしました！
112529,あなたのフェニックス(中)がリスポーンしました！
112530,あなたのフェニックス(右)がリスポーンしました！
112603,徴兵召集の必要条件を満たしていません。
112947,"このキャンプのリーダーはバフを持っています。リーダーを倒した者には2分間バフが付与されます。(難易度メディアム)

バフ = -15% クールダウン"
112948,ジャングルキャンプ - クールダウン
112949,あなたのチーム
112950,敵
112951,敵
112952,あなたの
112953,CT
112954,CT
112955,CTは
112956,CTの
112957,あなたは
112958,CTは
112959,CTの
112960,CTの
112965,上へ飛ぶ
112966,下へ飛ぶ
112967,HUD ON/OFF
112968,オーバーレイ
112969,ビューモード
112970,アクション表示
112971,味方
112972,敵
112973,タワー
112974,シネマチック
112975,右クリックでキャンセル
113061,ゴールドフューリーが攻撃を受けています！
113062,ファイアージャイアントが攻撃を受けています！
113188,アウトライン
113189,オーバーヘッドビュー
113190,ビハインドビュー
113191,敵の神(AI操作)を相手にアビリティやアイテムビルドを試しましょう。
113192,敵の神
113195,対AI神練習
113196,フューリーファーム練習
113197,マナバフキャンプ練習
113198,スピードバフキャンプ練習
113199,クールダウンバフキャンプ練習
113200,ダメージバフキャンプ練習
113201,ゴールドフューリーキャンプ練習
113202,ファイアージャイアントバフ練習
113203,敵兵ウェーブ練習
113288,チームデータON/OFF
113314,通算勝利数
113331,シングルキル
113333,ダブルキル
113336,トリプルキル
113339,クアドラキル
113341,ペンタキル
113348,タワーキル
113350,アシスト
113352,ファーストブラッド
113354,敗北
113855,制圧済みのポイント
113858,レベルアップするには泉の中央にあるロータスを使ってください。
113945,ダブルスピード
113954,"泉の中央にある青いロータスの上を通過する度に、レベルを1つ上げることができます。最大でレベル20まで上げることが可能です。泉ではショップでアイテムなども購入できます。
"
113955,レベルアップロータス
113980,合計時間(分)
113982,プレイヤーキル
114387,あがり症
114388,ビットレート
114389,チャンネルサーファー
114390,イン・ヴォッド・ウィー・トラスト
114391,Twitchマスター
114392,exStreamスポーツ
114393,e-Famous！
114739,コンクエストモードでは、先に相手のミノタウロスを倒した者が勝利します。ミノタウロスは特殊アビリティに弱いです。
114740,敵のミノタウロス
114836,<Cmd=GBA_Flourish>を押して武器を点検しましょう.
114837,ロード中1
114840,スタンやクリップルなどのクラウドコントロール効果を持っている敵に対処する最適な方法は、「耐性」を獲得することです！
114841,ロード中3
114842,移動速度などの効果は、蓄積するたびに上昇効果が低くなっていきます。
114843,ロード中4
114846,Viktorなどのチャンピオンによる直接ダメージは、「ヘイヴン」などのアイテムで減少させることができます。
114847,ロード中6
114848,フィードバックはフォーラムに投稿してください！
114849,ロード中7
114854,岩棚ではチャンピオンの一突きで落下死することもあるので十分に気をつけてください。
114855,ロード中10
114860,音声ガイドシステム(VGS)はチームとコミュニケーションを取るのに最適！VGSは<Cmd=GBA_VGS>で開きます。
114861,ロード中13
114862,チームプレーができるプレイヤーたちは勝利を掴みやすい！
114863,ロード中14
114864,毎日、数回マッチをこなしてデイリー報酬をゲットしましょう！
114865,ロード中15
114866,ラウンドが開始されると装備は変更できませんので、慎重に選びましょう。
114867,ロード中16
114868,今年のHRXでお会いしましょう！
114869,ロード中17
114870,Twitch.tv/PaladinsGameでPaladinsをチェック！
114871,ロード中18
114872,Twitterで@PaladinsGameをフォローしてみてください！
114873,ロード中19
114878,Evil Mojoのスタッフがパスワードを要求することは一切ありません。
114879,ロード中11
114880,パーティでプレイすれば、獲得できるゴールド、アカウントEXPとチャンピオンEXPが増加します。
114881,ロード中20
114882,<Cmd=GBA_SkillInfo>を押せば、試合中でもチャンピオンのスキル画面を確認することができます。
114883,ロード中21
114884,paladinspro.com.でeスポーツに参加しましょう
114885,ロード中22
114894,試合中のチャンピオンは1秒おきにクレジットを受動的に獲得します。
114895,ロード中5
114933,Twitchメニュー
114934,Twitchミュート
114935,Twitch広告再生
114936,Twitchストリーム
114940,Twitchバー
114941,Twitchチャット
115247,基本攻撃吸収
115293,パーティでプレイ中は、メンバーに礼儀正しく接すればまた招待されることもあります！
115294,ロード中24
115304,NPE 1完了
115422,スタン挑発
115470,マスターレベルI
115471,マスターレベルII
115472,マスターレベルIII
115473,マスターレベルIV
115474,マスターレベルV
115475,マスターレベルVI
115476,マスターレベルVII
115477,マスターレベルVIII
115478,マスターレベルIX
115479,マスターレベルX
115694,敵兵のウェーブに対してアビリティやアイテムビルドを試しましょう。ウェーブ間に10秒間のリスポーン時間があります。
115695,敵兵
115842,敗北
115843,ファーストブラッド
115844,ペンタキル
115846,トリプルキル
115847,ダブルキル
115849,シングルキル
115850,タワーキル
115851,アシスト
116042,クアドラキル
116187,*回避*
116188,@@target_name_possessive@@は@@source_name@@の攻撃を回避しました。
116189,@@target_name@@は攻撃を回避しました。
116824,マップオーバーレイON/OFF
116849,ポーズ中
116850,@@player_name@@がゲームをポーズしました。
116851,ポーズ解除まで@@seconds@@
118250,@@source_name@@は@@target_name@@から@@int_value@@マナを奪いました。
118251,@@target_name@@は@@int_value@@マナを奪われました。
118252,@@int_value@@
118253,VGSはスパム対策としてデータを遮断しました（残り@@SECONDS@@秒）
118268,PINGはスパム対策としてデータを遮断しました(残り@@SECONDS@@秒)
118295,制圧済みのポイント
118296,タワーキル
118297,アシスト
118298,プレイヤーキル
118299,ダブルキル
118300,トリプルキル
118301,クアドラキル
118302,ペンタキル
118303,神殺し
118304,ファーストブラッド
118481,貫通 - 魔法
118482,貫通 - 物理
118693,@@source_name@@は@@target_name@@にクリティカルヒットで@@int_value@@ダメージ(@@int_value2@@軽減)を与えて倒しました。
118694,@@target_name@@はクリティカルヒットで@@int_value@@ダメージ(@@int_value2@@軽減)を受けて倒されました。
118695,@@source_name@@は@@target_name@@を裏切り@@int_value@@ダメージ(@@int_value2@@軽減)を与えて倒しました。
118696,@@target_name@@は裏切られ@@int_value@@ダメージ(@@int_value2@@軽減)を受けて倒されました。
119078,HPコスト
119235,@@source_name@@は@@target_name@@を処刑しました。(@@int_value@@ダメージ)
119236,@@target_name@@は処刑されました。(@@int_value@@ダメージ)
119237,*処刑*
119280,マスターレベル信奉者
119281,マスターレベル改宗者
119282,マスターレベル熟練者
