message_id,value
101478,"<font color=""#00FFFF"">+@@float_value@@</font>"
101479,"<font color=""#FF7700"">+@@float_value@@</font>"
101480,"<font color=""#FF7700"">+@@float_value@@</font>"
101481,"<font color=""#00FF00"">@@float_value@@</font>"
101482,@@float_value@@
101483,"<font color=""#00FF00"">@@float_value@@</font>"
101484,@@float_value@@
101485,"<font color=""#00FF00"">@@float_value@@</font>"
101486,"<font color=""#FFFFFF"">@@float_value@@</font>"
102046,`Udało ci się zniszczyć wrogiego Tytana!
102047,Zniszczono twojego Tytana!
102048,`Zaatakowano twojego Tytana!
102049,Titan Damage Device (FA) (Minotaur - Giant Axe)
102059,@@ITEM_NAME@@ - zastosowano ulepszenie do: @@ITEM_NAME_2@@
102060,@@ITEM_NAME@@ został kupiony
102061,Autozakup
102062,Automatyczny rozwój umiejętności
102063,Opanowano umiejętność @@SKILL_NAME@@ @@RANK@@ rangi
102138,"@@source_name@@ zabija, @@target_name@@ ginie."
102139,"@@source_name@@ zabija, @@target_name@@ ginie."
102140,"@@source_name@@ zabija, @@target_name@@ ginie."
102141,"@@source_name@@ zabija, @@target_name@@ ginie."
102196,"Czekając na odrodzenie, możesz wykorzystać Złoto i kupić przedmioty lub oglądać swoich sojuszników."
102197,Oczekiwanie na odrodzenie...
102204,"Jeśli nie będziesz bronić ołtarzy, przegrasz."
102205,Ołtarz
102206,"Aby Twoja drużyna mogła wygrać, należy zniszczyć ołtarze."
102207,Ołtarz
102208,Wieże ołtarza są ostatnią linią obrony!
102209,Ołtarzowa wieża
102210,"Zabij Inhibitora, aby wzmocnić siłę ataku swoich sługusów!"
102211,Inhibitor
102212,"Strażnik chroni Inhibitora. Inhibitora nie można zaatakować, dopóki żyje jego obrońca!"
102213,Strażnik
102214,Wieże chronią przed wkroczeniem wrogich zespołów.
102215,Sojusznicza wieża
102216,"Sojusznicze sługusy przybyły, by pomóc w przejęciu wrogich szlaków."
102217,Sojusznicze sługusy
102218,"W dżungli można spotkać neutralne potwory, których zabicie jest nagradzane złotem i PD."
102219,Dżungla
102220,Dżungla zapewnia osłonę i umożliwia zaatakowanie wrogich graczy z zaskoczenia.
102221,Dżungla
102222,"Zabij te potwory, aby zdobyć złoto i PD!"
102223,Obóz w dżungli
102224,Cyklopy zapewniają duże przyspieszenie ruchu!
102225,Cyklopy
102226,"Zabicie Krakena zapewni twojemu zespołowi duże wzmocnienie. Upewnij się, że masz przy sobie sojuszników, zanim spróbujesz go zaatakować!"
102227,Kraken
102230,Minimapa zapewnia przydatne informacje dotyczące położenia sojuszników i wrogów!
102231,Minimapa
102232,"Ktoś próbuje zwrócić twoją uwagę na obszar na minimapie! Przytrzymaj Alt i kliknij minimapę, aby oznaczyć wskazane miejsce."
102233,Ping minimapy
102236,W panelu drużyny po lewej stronie widoku HUD wyświetlane są statystyki członków drużyny.
102237,Panel drużyny
102238,"Spójrz na minimapę, aby wyświetlić atakowany budynek sojuszniczy."
102239,Budynek jest atakowany!
102240,"Zniszcz tę wrogą wieżę, by przejść do ołtarza wroga!"
102241,Wroga wieża
102242,"Zabij Strażnika, aby móc zaatakować wrogiego Inhibitora."
102243,Strażnik
102244,"Chroń swojego Inhibitora, w przeciwnym razie sługusy wroga staną się mocniejsze!"
102245,Inhibitor
102249,Jesteś celem Tytana!
102250,Siła (przedm. fizyczne)
102251,Siła (przedm. magiczne)
102252,Szybkość ataku
102253,Ruch
102254,Ochrona (fizyczna)
102255,Ochrona (magiczna)
102256,Szansa na trafienie krytyczne
102257,Kradzież życia
102258,Kradzież życia (mag.)
102259,% penetracji (mag.)
102260,% penetracji (fiz.)
102261,Odporność
102262,PZ5
102263,Mana
102264,PM5
102278,What the towers use to do damage
102279,Base Turret
102289,Flaming Bow
102292,Flaming Sword
102304,@@PLAYER_NAME@@ zalicza podwójne zabójstwo!
102305,@@PLAYER_NAME@@ zalicza trzykrotne zabójstwo!
102306,@@PLAYER_NAME@@ zalicza czterokrotne zabójstwo!
102307,@@PLAYER_NAME@@ zalicza pięciokrotne zabójstwo!
102308,Udało ci się zniszczyć Feniksa wroga!
102309,Zniszczono twojego Feniksa!
102311,Jesteś celem Feniksa!
102450,Flaming Boulder
102455,Lava Flow
102513,"Tarcza, której używa @@target_name_possessive@@, pochłonęła zaklęcie, które rzucił gracz @@source_name@@."
102514,"Tarcza, której używa @@target_name_possessive@@, pochłonęła zaklęcie."
102515,*Zabsorbowane*
102620,"<font color=""#00FF00"">@@float_value@@</font>"
102621,"<font color=""#FFFFFF"">@@float_value@@</font>"
102622,"<font color=""#00FFFF"">+@@float_value@@</font>"
102623,"<font color=""#00FFFF"">+@@float_value@@</font>"
102627,"<font color=""#FF7700"">+@@float_value@@</font>"
102629,"<font color=""#FF7700"">+@@float_value@@</font>"
102846,"Gracz @@PLAYER_NAME@@ został zabity, w nagrodę dostajesz @@XP_REWARD_VALUE@@ PD i @@CURRENCY_REWARD_VALUE@@ szt. złota."
102858,[@@VGS_COMMAND_STRING@@] @@VGS_OUTPUT_STRING@@
103034,Strzał alt
103035,Swobodna kamera
103185,Zmienił się status kolejki graczy.
103195,Dodatkowe sługusy wroga pojawiają się na lewym szlaku!
103196,Dodatkowe sługusy wroga pojawiają się na środkowym szlaku!
103198,Dodatkowe sługusy pojawiają się na lewym szlaku!
103199,Dodatkowe sługusy pojawiają się na środkowym szlaku!
103200,Dodatkowe sługusy pojawiają się na prawym szlaku!
103202,Dodatkowe sługusy wroga pojawiają się na prawym szlaku!
103224,Musisz uzyskać status VIP dla swojego konta
103238,Siła (fizyczna)
103265,Siła (magiczna)
103336,Minion Tutorial Bow
103339,Deals % of health
103340,`Zaatakowano twoją pierwszą bramę!
103341,`Zaatakowano twoją drugą bramę!
103342,`Zaatakowano twój skarbiec!
103343,`Zaatakowano twojego Feniksa po lewej!
103345,Zaatakowano twojego Feniksa pośrodku!
103346,`Zaatakowano twojego Feniksa po prawej!
103347,`Udało ci się zniszczyć wrogą wieżę z lewej!
103348,`Udało ci się zniszczyć bramę wroga!
103349,`Udało ci się zniszczyć wrogą wieżę z prawej!
103350,Zniszczono twoją lewą wieżę!
103351,Zniszczono twoją bramę!
103352,Zniszczono twoją wieżę po prawej!
103353,`Udało ci się zniszczyć lewego Feniksa wroga!
103354,`Udało ci się zniszczyć środkowego Feniksa wroga!
103355,`Udało ci się zniszczyć prawego Feniksa wroga!
103356,Zniszczono twojego Feniksa po lewej!
103357,Zniszczono twojego Feniksa pośrodku!
103358,Zniszczono twojego Feniksa!
103395,"@@source_name@@ zadaje śmiertelny cios, od którego ginie @@target_name@@."
103535,"Naciśnij @@KEYBIND_SCENE_DAMAGE_RECAP@@, aby otworzyć podsumowanie obrażeń."
103552,@@float_value@@
103553,@@float_value@@
103605,<squelch>
103649,"Faza gry jest zbyt wczesna, by się poddać!"
103650,W innym zespole toczy się już głosowanie nad kapitulacją!
103651,Drużyna wroga zgodziła się poddać (@@NBR_YES@@ : @@NBR_NO@@)!
103652,Twoja drużyna zgodziła się na kapitulację (@@NBR_YES@@ : @@NBR_NO@@).
103653,Twoja drużyna nie zgodziła się na kapitulację (@@NBR_YES@@ : @@NBR_NO@@).
103654,Głosowanie nad kapitulacją we wrogim zespole zakończyło się niepomyślnie (@@NBR_YES@@ : @@NBR_NO@@).
103676,"@@PLAYER_NAME@@ rozpoczyna głosowanie nad kapitulacją. Wpisz /surrender (@@KEYBIND_VOTE_YES@@), aby zagłosować na TAK lub /nosurrender (@@KEYBIND_VOTE_NO@@), aby zagłosować na NIE."
103678,"Minęło zbyt mało czasu, by rozpocząć kolejne głosowanie nad kapitulacją."
103685,Jesteś ZA kapitulacją.
103686,Jesteś PRZECIW kapitulacji.
103687,Rozpoczęto głosowanie nad kapitulacją!
103782,Fire Giant
103784,Fire Giant
103785,Ranged Minion
103786,Super Ranged Minion
103787,Big Cyclops
103790,Roman Melee
103791,Super Roman Melee
103856,"@@source_name@@ wzmacnia  gracza @@target_name@@, zużywając@@int_value@@ pkt. many."
103857,@@target_name@@ odzyskuje @@int_value@@ pkt. many.
103858,+@@int_value@@
104046,Cena przedmiotu została zmieniona.
104373,Odkryto portal przyzwań
104392,Skręć w lewo
104393,Skręć w prawo
104394,Trenuj zdolność 1
104395,Trenuj zdolność 2
104396,Trenuj zdolność 3
104397,Trenuj zdolność 4 (Arc.)
104399,Powiększ
104400,Pomniejsz
104401,Swobodna mysz
104402,Mapa
104403,Ekran umiejętności
104404,Sklep z przedmiotami
104405,VGS
104406,Podsumowanie śmierci
104407,Tablica wyników
104409,Statystyki bóstw
104410,Wyłącz pomoc
104411,Zagłosuj za kapitulacją
104412,Zagłosuj przeciw kapitulacji
104646,Przełącz automatyczny bieg
104712,@@int_value@@
104713,@@target_name@@ otrzymuje śmiertelny cios.
105831,@@PLAYER_NAME@@ kupuje przedmiot @@#name_msg_id@@.
105842,Manticore Spitfire
105854,Manticore Swipe
105855,Swipe
105863,Pierwsze zwycięstwo dnia
106022,"Naciśnij @@KEYBIND_DO_REVIVE_BUYBACK@@, aby kupić wskrzeszenie:"
106023,"Naciśnij @@KEYBIND_DO_SKILL_UPGRADE@@, by wyświetlić zdolności bóstwa."
106127,Licznik czasu działania
106128,Śledzenie zwycięstw
106129,Śledzenie przegranych
106130,Wyjdź z trybu śledzenia
106370,I spit hot fire!
106375,Scorpion Rain
106376,Using the built in artillery
106549,Oceania/Australia
106555,Bożek
106556,Posąg
106557,Relikwia
106558,Oliwa
106559,Kadzidło
106560,Tablet
106848,"@@target_name@@ ma odporność na zaklęcie, które rzuca @@source_name@@."
106849,@@target_name@@ ma odporność na zaklęcie.
106850,*Odporny*
108137,"<Naciśnij @@KEYBIND_DISMISS_HELP@@, by wyłączyć>"
108152,Pokaż czat
108496,"Przywódca tego obozu ma wzmocnienie. Pokonanie go zapewni zabójcy wzmocnienie na 2 minuty (poziom trudności: łatwy).

Wzmocnienie = +10 do zdrowia/s"
108497,Obóz w dżungli – zdrowie
108516,Asysty gracza w zabójstwach
108517,@@PLAYER_NAME@@ zabija gracza!
108520,Zniszczenie wieży przez gracza
108560,@@PLAYER_NAME@@ zalicza bogobójstwo!
108754,@@PLAYER_NAME@@ opuszcza grę.
108755,@@PLAYER_NAME@@ opuszcza grę.
108873,Szybka zdolność 1
108874,Szybka zdolność 2
108875,Szybka zdolność 3
108876,Szybka zdolność 4
108914,*Hipnoza*
108915,*Hipostaza*
108916,"@@source_name@@ używa zastoju, któremu ulega @@target_name@@."
108917,@@target_name@@ ulega zastojowi.
108918,*Uciszenie*
108919,"@@source_name@@ stosuje uciszenie, któremu ulega @@target_name@@."
108920,@@target_name@@ ulega uciszeniu.
108922,"@@source_name@@ stosuje hipnozę, której ulega @@target_name@@."
108923,@@target_name@@ ulega hipnozie.
109149,@@PLAYER_NAME@@ powraca.
109150,@@PLAYER_NAME@@ powraca.
109234,@@PLAYER_NAME@@ dokonał pierwszego pomyślnego ataku!
109373,Jednorazowy użytek 2
109519,`Twoja drużyna przejęła punkt.
109587,"<font color=""#00FFFF"">Twoim celem jest zniszczenie wrogiego Minotaura.</font>"
109588,"<font color=""#00FFFF"">Użyj klawiszy @@KEYBIND_FORWARD@@,@@KEYBIND_LEFT@@,@@KEYBIND_BACK@@,@@KEYBIND_RIGHT@@, aby wyjść poza niebieski pierścień.</font>"
109589,"<font color=""#00FFFF"">Przejdź do następnego obszaru.</font>"
109590,"<font color=""#00FFFF"">Naciśnij @@KEYBIND_DO_SKILL_UPGRADE@@, aby otworzyć ekran zdolności.</font>"
109591,"<font color=""#00FFFF"">Potrenuj atakowanie wrogich sługusów.</font>"
109592,"<font color=""#00FFFF"">Niebieski wskaźnik pokazuje zasięg twojego strzału.</font>"
109593,"<font color=""#00FFFF"">Pozwól sługusom przyjąć impet obrażeń zadawanych przez przeciwników.</font>"
109594,"<font color=""#00FFFF"">Zabijając wrogów, zyskujesz doświadczenie i złoto.</font>"
109595,"<font color=""#00FFFF"">Zbliża się wrogie bóstwo!</font>"
109597,"<font color=""#00FFFF"">Naciśnij @@KEYBIND_RECALL@@, aby wrócić do swojej bazy.</font>"
109598,"<font color=""#00FFFF"">Twoja fontanna przywraca zarówno zdrowie, jak i manę.</font>"
109599,"<font color=""#00FFFF"">Udaj się do dżungli, by zdobyć premię do many.</font>"
109600,"<font color=""#00FFFF"">Pokonaj Furie, aby zyskać wzmocnienie many.</font>"
109601,"<font color=""#00FFFF"">Rozwijaj swoją arcyzdolność już teraz</font>"
109602,"<font color=""#00FFFF"">Use the jungle to sneak behind the enemy god.</font>"
109603,"<font color=""#00FFFF"">Wieże są odporne na działanie zdolności specjalnych.</font>"
109604,"<font color=""#00FFFF"">Uważaj! Ten pierścień pokazuje zasięg ataku wieży.</font>"
109605,"<font color=""#00FFFF"">Zniszcz wrogiego Feniksa!</font>"
109606,"<font color=""#00FFFF"">Pokonaj wrogiego Minotaura!</font>"
109607,"<font color=""#00FFFF"">Podczas oczekiwania na odrodzenie możesz kupować przedmioty.</font>"
109608,"<font color=""#00FFFF"">Zaatakowano twoją wieżę!</font>"
109609,"<font color=""#00FFFF"">Zaatakowano twojego Feniksa!</font>"
109610,"<font color=""#00FFFF"">Zaatakowano twojego Minotaura!</font>"
109611,"<font color=""#00FFFF"">Poświęć chwilę, by kupić lub ulepszyć przedmioty.</font>"
109633,"<font color=""#00FFFF"">Zniszcz wieżę wroga!</font>"
109634,"<font color=""#00FFFF"">Podążaj za strzałkami, aby zaatakować wroga z zaskoczenia.</font>"
109635,"<font color=""#00FFFF"">Pokonaj wrogie bóstwo.</font>"
109636,"<font color=""#00FFFF"">Nie jesteś jeszcze gotów, by tu iść.</font>"
109646,"<font color=""#00FFFF"">Natychmiast wróć, by go bronić!</font>"
109654,"<font color=""#00FFFF"">Przejdź na drugą stronę, by zdobyć premię do zdrowia.</font>"
109683,Odporność na KT
109684,Strach
109687,*Strach*
109688,"@@source_name@@ sieje strach, któremu ulega @@target_name@@."
109689,@@target_name@@ ulega strachowi.
109719,"<font color=""#00FFFF"">Naciśnij @@KEYBIND_ITEM_SHOP@@, aby kupić przedmioty.</font>"
109765,"<font color=""#00FFFF"">Musisz znaleźć się przy fontannie, by kupić przedmioty.</font>"
109861,"<font color=""#00FFFF"">Wróć do fontanny, by ulepszyć przedmioty.</font>"
109920,Chaos_Gryphon
109921,Pierwszy mecz dnia
109924,Cel jednorazowy
109925,Aktywny gracz
109926,Cel miesiąca
109928,Śledzenie trwałości
110869,Nie dołączono cię do meczu w tej rundzie.
110991,`Zaatakowano twojego Piaskowego Strażnika po lewej!
110992,`Zaatakowano twojego Piaskowego Strażnika pośrodku!
110993,`Zaatakowano twojego Piaskowego Strażnika po prawej!
110994,Zniszczono twojego Piaskowego Strażnika po lewej!
110995,Zniszczono twojego Piaskowego Strażnika pośrodku!
110996,Zniszczono twojego Piaskowego Strażnika po prawej!
110997,Udało ci się zniszczyć Piaskowego Strażnika po lewej!
110998,`Udało ci się zniszczyć Piaskowego Strażnika pośrodku!
110999,`Udało ci się zniszczyć Piaskowego Strażnika po prawej!
111000,Jesteś celem Piaskowego Strażnika!
111003,"<font color=""#00FFFF"">Potrenuj korzystanie ze zdolności specjalnych.</font>"
111216,"Chroń ten element obrony! Jeśli wrogowie zniszczą Minotaura twojego drużyny, przegracie mecz."
111217,Sojuszniczy Minotaur
111218,"<font color=""#00FFFF"">Opuść bazę, aby zacząć zadawać obrażenia wrogom.</font>"
111250,Powtarzalna nagroda za zwycięstwo
111251,Pierwsze zwycięstwo dnia – normalny
111271,"Twój atak podstawowy nie wymaga użycia many, ale musisz wycelować we wroga. Niebieski wskaźnik na ziemi określa zasięg twoich zdolności."
111272,Podstawowe zdolności
111273,"Użyj umiejętności specjalnych, aby zniszczyć grupy sługusów i zadać duże obrażenia wrogim bóstwom. By zastosować te zdolności, potrzebna jest mana. Aby użyć ich ponownie, musi upłynąć czas odnowienia przypisany do każdej zdolności."
111274,Zdolności specjalne
111307,"Wrogie wieże są odporne na twoje zdolności specjalne. Staniesz się ich celem, jeśli zaatakujesz wrogie bóstwa w zasięgu ich strzału. Gdy efekt widoczny na ziemi jest czerwony, nacieranie na wieżę będzie ryzykowne."
111308,Wroga wieża
111309,"Feniksy są odporne na zdolności specjalne i obierają cię za cel, jeżeli zaatakujesz wrogie bóstwa w ich zasięgu. Feniksy mają zdolność odradzania się po śmierci. Gdy efekt widoczny na ziemi jest czerwony, nacieranie na Feniksa będzie ryzykowne."
111310,Wrogi Feniks
111314,Deals % of health
111315,Minion Tutorial Bow PercentBased
111323,`Twoja drużyna przejęła lewy obelisk!
111324,`Twoja drużyna przejęła prawy obelisk!
111325,`Twoja drużyna przejęła środkowy obelisk.
111327,Twoja drużyna straciła lewy obelisk!
111328,Twoja drużyna straciła środkowy obelisk!
111329,Twoja drużyna straciła prawy obelisk!
111331,Tower attack (percent of current hp dmg)
111332,Bolt PercentBased
111453,*Oszołomiony*
111454,"@@source_name@@ stosuje otępienie, któremu ulega @@target_name@@."
111455,@@target_name@@ ulega otępieniu.
111490,Minotaur - tutorial weapon - deals % of current HP to God targets
111491,Giant Axe PercentDmg
111527,Twoja drużyna zaraz przegra bitwę!
111632,"Przywódca tego obozu ma wzmocnienie. Pokonanie go zapewni zabójcy 2-minutowe wzmocnienie (poziom trudności: łatwy).

Wzmocnienie = + 35 do ochrony magicznej i fizycznej."
111633,Obóz w dżungli – ochrona
111733,Europa
111767,Tower
111768,Ballista Bolt
111794,Siła (koncentracja)
111795,Siła (przedm. koncentracji)
111797,"<font color=""#00FF00"">+@@float_value@@</font>"
111798,"<font color=""#00FF00"">+@@float_value@@</font>"
111799,"<font color=""#00FF00"">+@@float_value@@</font>"
111800,"<font color=""#00FF00"">+@@float_value@@</font>"
111820,"<font color=""#00FFFF"">Naciśnij i przytrzymaj lewy przycisk myszy, aby prowadzić ciągły ostrzał.</font>"
111823,"<font color=""#00FFFF"">Feniksy same się odradzają.</font>"
111826,"<font color=""#00FFFF"">Feniksy są odporne na działanie zdolności specjalnych.</font>"
111841,To fontanna regenerująca twoje zdrowie i manę.
111934,"<font color=""#00FFFF"">Musisz odczekać chwilę, nim ponownie skorzystasz ze zdolności.</font>"
111935,"<font color=""#00FFFF"">Możesz ulepszyć umiejętność po zdobyciu kolejnego poziomu.</font>"
111936,"<font color=""#00FFFF"">Możesz ustawić skróty klawiszowe, aby szybciej rozwijać umiejętności.</font>"
111937,"<font color=""#00FFFF"">Użycie zdolności wymaga many.</font>"
111938,"<font color=""#00FFFF"">Za pomocą myszy możesz się rozglądać.</font>"
111987,"<font color=""#00FFFF"">Masz mało zdrowia.</font>"
111988,"<font color=""#00FFFF"">Masz mało many.</font>"
111989,"<font color=""#00FFFF"">Masz mało zdrowia i many.</font>"
111993,"<font color=""#00FFFF"">Minotaury są wrażliwe na zdolności specjalne.</font>"
112034,Tag można zmieniać co siedem dni. Możesz zmodyfikować tag ponownie za @@DAYS@@ dn.
112035,Tag można zmieniać co siedem dni. Możesz zmodyfikować tag ponownie za @@HOURS@@ godz.
112036,Tag można zmieniać co siedem dni. Możesz zmodyfikować tag ponownie za godzinę.
112037,Możesz zmienić swój tag raz na siedem dni.
112073,Jesteś celem Tytana z bazy!
112251,1. stopień
112252,Czas działania
112258,Polecono tylko raz
112259,Dołączasz z polecenia znajomego!
112260,Dołączył poprzez opcję polecenia znajomemu
112261,Polecono znajomego
112286,Polecenia znajomemu do poz. 5
112287,Poleć znajomemu (poz. 5)
112296,1. stopień
112297,Czas działania
112298,1. stopień
112299,Czas działania
112300,Polecenia znajomemu do poz. 10
112301,Poleć znajomemu (poz. 10)
112302,Polecenia znajomemu do poz. 30
112303,Poleć znajomemu (poz. 30)
112372,1. stopień
112373,Czas działania
112374,Poleć znajomemu (poz. 20)
112493,Wróg zniszczył Ognistego Giganta!
112494,`Twoja drużyna zniszczyła Ognistego Giganta!
112495,`Twoja drużyna zniszczyła Złotą Furię!
112496,Wróg zniszczył Złotą Furię!
112525,`Odrodził się lewy Feniks wroga!
112526,Odrodził się środkowy Feniks wroga!
112527,`Odrodził się prawy Feniks wroga!
112528,`Twój lewy Feniks się odrodził!
112529,`Odrodził się twój środkowy Feniks!
112530,`Odrodził się twój prawy Feniks!
112603,Wymagania metody draft nie zostały spełnione.
112947,"Przywódca tego obozu ma wzmocnienie. Pokonanie go daje zabójcy wzmocnienie na 2 m. (Poz. trudności: średni)

Wzmocnienie = -15% do czasu odnowienia"
112948,Obóz w dżungli – odnowienie
112949,Twoja drużyna
112950,Wróg
112951,Wróg
112952,Twój
112953,`CT
112954,`CT
112955,`CT has
112956,`CT's
112957,Masz
112958,`CT has
112959,`CT's
112960,`CT's
112965,Lot w górę
112966,Lot w dół
112967,Przełącz widok HUD
112968,Nakładki
112969,Tryb obrazu
112970,Wyświetl akcje
112971,Zaprzyjaźnieni
112972,Wrogowie
112973,Wieże
112974,Film
112975,"Naciśnij prawy przycisk myszy, aby anulować."
113061,Zaatakowano Złotą Furię!
113062,Zaatakowano Ognistego Giganta!
113188,Zarysy
113189,Widok z góry
113190,Widok z tyłu
113191,Potrenuj używanie zdolności i przedmiotów w walce z wrogim bóstwem kontrolowanym przez komputer.
113192,Wrogie bóstwo
113195,AI God Practice
113196,Fury Farm Practice
113197,Mana Buff Camp Practice
113198,Trening obozowy: wzmocnienie szybkości
113199,Trening obozowy: skrócenie czasu odnowienia
113200,Trening obozowy: wzmocnienie zadawanych obrażeń
113201,Trening obozowy: Złota Furia
113202,Fire Giant Buff Practice
113203,Minion Wave Practice
113288,Przełącznik danych drużyny
113314,Suma zwycięstw
