message_id,value
109600,"<font color=""#00FFFF"">打败鹰身女妖获得法力增益.</font>"
109601,"<font color=""#00FFFF"">现在升级你的终极技能</font>"
109602,"<font color=""#00FFFF"">使用在丛林的道路绕敌方英雄的后面.</font>"
109603,"<font color=""#00FFFF"">塔对技能攻击免疫。</font>"
109604,"<font color=""#00FFFF"">小心！这个圈代表塔的攻击范围.</font>"
109605,"<font color=""#00FFFF"">摧毁敌方凤凰!</font>"
109606,"<font color=""#00FFFF"">摧毁敌方泰坦!</font>"
109607,"<font color=""#00FFFF"">在等重生时可以购买装备.</font>"
109608,"<font color=""#00FFFF"">你的塔正受到攻击!</font>"
109609,"<font color=""#00FFFF"">你的凤凰正收到攻击!</font>"
109610,"<font color=""#00FFFF"">你的牛头怪正受到攻击!</font>"
109611,"<font color=""#00FFFF"">花点时间来购买或升级装备。</font>"
109633,"<font color=""#00FFFF"">摧毁敌方防御塔!</font>"
109634,"<font color=""#00FFFF"">跟着箭头来抓敌人</font>"
109635,"<font color=""#00FFFF"">击败敌方神明.</font>"
109636,"<font color=""#00FFFF"">你还没有准备好来这里。</font>"
109646,"<font color=""#00FFFF"">快回来保护它!</font>"
109654,"<font color=""#00FFFF"">到另一边拿取生命加成</font>"
109683,控制免疫
109684,恐惧
109687,*恐惧*
109688,.@@source_name@@ 恐惧了 @@target_name@@。
109689,@@target_name@@ 被恐惧。
109719,"<font color=""#00FFFF"">按下 '@@KEYBIND_ITEM_SHOP@@' 键购买装备。</font>"
109765,"<font color=""#00FFFF"">你必须在水泉附近才能购买装备。</font>"
109861,"<font color=""#00FFFF"">回到水泉附近升级装备。</font>"
109920,Chaos_Gryphon
109921,每日首次游戏
109924,单次目标
109925,活跃用户
109926,月度目标
109928,留存 追踪
110869,没有成功的把你加到比赛里。
110991,你左路的沙之守卫正受到攻击
110992,你中路的沙之守卫正受到攻击
110993,你右路的沙之守卫正受到攻击
110994,你的左路的沙监护人被毁灭！
110995,你的中路的沙监护人被毁灭！
110996,你的右路的沙监护人被毁灭！
110997,你毁灭了左路的沙之守卫！
110998,你毁灭了中路的沙之守卫！
110999,你毁灭了右路的沙之守卫！
111000,你被沙监护人瞄准了！
111003,"<font color=""#00FFFF"">试一下你的特殊技能.</font>"
111216,注意防守！如果敌方团队击败了你的泰坦，你就会输掉比赛。
111217,友军泰坦
111218,"<font color=""#00FFFF"">离开基地去攻击敌人。</font>"
111250,胜利后可重复获得奖励
111251,FWOTD - 匹配对战
111271,你的普通攻击不需要耗费法力值，但是你需要瞄准目标。地上的蓝色指针表示你技能的范围。
111272,攻击的范围和方向
111273,使用你的特殊技能消灭小兵，并对敌方神明造成伤害。使用这些技能需要消耗法力值，而且再次施用前有冷却时间。
111274,特殊技能
111307,敌方防御塔免疫所有技能伤害，如果在塔的有效攻击范围内攻击敌方神明，塔将自动把你设为攻击目标。当地面出现红色效果时，表示你已经进入塔的攻击区域。
111308,敌对防御塔
111309,凤凰对技能的攻击免疫。如果你在敌方凤凰的攻击范围内伤害敌方神明，它会马上开始攻击你。凤凰被摧毁后还能复活。当凤凰周围的地面发红的时候，对凤凰进行攻击是很危险的。
111310,敌方凤凰
111314,Deals % of health
111315,Minion Tutorial Bow PercentBased
111323,你的团队占领了左路方尖碑
111324,你的团队占领了中路方尖碑
111325,你的团队占领了右路方尖碑
111327,你的团队失去了左路方尖碑
111328,你的团队失去了中路方尖碑
111329,你的团队失去了右路方尖碑
111331,Tower attack (percent of current hp dmg)
111332,Bolt PercentBased
111453,*目眩*
111454,@@source_name@@ 使 @@target_name@@ 头晕目眩。
111455,@@target_name@@ 头晕目眩。
111490,Minotaur - tutorial weapon - deals % of current HP to God targets
111491,Giant Axe PercentDmg
111527,我方就快战败了！
111632,该营地的头目会掉落增益。击败它可获得2分钟的增益。(难度简单)增益效果：+35魔法抗性与物理抗性
111633,野区营地 - 防护
111733,欧洲
111767,Tower
111768,Ballista Bolt
111794,强度 - 集中
111795,强度 - 集中道具
111797,"<font color=""#00FF00"">+@@float_value@@</font>"
111798,"<font color=""#00FF00"">+@@float_value@@</font>"
111799,"<font color=""#00FF00"">+@@float_value@@</font>"
111800,"<font color=""#00FF00"">+@@float_value@@</font>"
111820,"<font color=""#00FFFF"">按住左键进行持续攻击。</font>"
111823,"<font color=""#00FFFF"">凤凰是可以重生的.</font>"
111826,"<font color=""#00FFFF"">凤凰对技能攻击免疫。</font>"
111841,这里是你的水泉，它可以回复你的生命和法力值。
111934,"<font color=""#00FFFF"">你需要等一段时间才可以再次施放技能.</font>"
111935,"<font color=""#00FFFF"">每次升起等级可以升起一个技能</font>"
111936,"<font color=""#00FFFF"">你可以设定热键很快的升起技能</font>"
111937,"<font color=""#00FFFF"">施放技能需要消耗法力值。</font>"
111938,"<font color=""#00FFFF"">你可以使用鼠标看周围.</font>"
111987,"<font color=""#00FFFF"">你的血很低</font>"
111988,"<font color=""#00FFFF"">你的蓝很低</font>"
111989,"<font color=""#00FFFF"">你的血和蓝很低.<font>"
111993,"<font color=""#00FFFF"">泰坦不会免疫技能攻击。</font>"
112034,战队标签每隔七天可以更变一次。还有@@DAYS@@天才能更改
112035,战队标签每隔七天可以更变一次。还有@@HOURS@@小时才能更改
112036,战队标签每隔七天可以更变一次。还有一小时即可更改
112037,战队标签每隔七天可以更变一次。
112073,基地泰坦正在攻击你！
112251,恭喜你成为荣耀游侠！
112252,使用周期
112258,仅引用一次
112259,你通过好友邀请系统加入了游戏！
112260,通过朋友推荐加入
112261,You participated in the friend referral process
112286,通过好友邀请达到5级。
112287,推荐给朋友 (等级 5)
112296,阶段1
112297,使用周期
112298,阶段1
112299,使用周期
112300,通过好友邀请达到10级。
112301,推荐朋友 (等级 10)
112302,通过好友邀请达到30级。
112303,推荐朋友 (等级 30)
112372,阶段1
112373,使用周期
112374,推荐朋友 (等级 20)
112493,敌方击败了火焰巨人！
112494,你的团队击败了火焰巨人！
112495,你的团队击败了金色鹰身女妖！
112496,敌方击败了金色鹰身女妖！
112525,敌方左路凤凰重生了！
112526,敌方中路凤凰重生了！
112527,敌方右路凤凰重生了！
112528,你的左路凤凰重生了！
112529,你的中路凤凰重生了！
112530,你的右路凤凰重生了！
112603,没有满足草稿的需求。
112947,该营地的头目会掉落增益。击败它可获得2分钟的增益。(难度中等)增益效果：+15%冷却缩减
112948,野区营地 - 冷却时间
112949,你的团队
112950,敌方团队
112951,敌人
112952,你的
112953,`CT
112954,`CT
112955,`CT 拥有
112956,`CT 的
112957,你拥有
112958,`CT 拥有
112959,`CT 的
112960,`CT 的
112965,飞上
112966,飞下
112967,拨动显示面板
112968,覆盖
112969,浏览模式
112970,查看动作
112971,盟友
112972,敌方
112973,塔
112974,电影
112975,按右键来取消
113061,金色鹰身女妖正受到攻击！
113062,火焰巨人正受到攻击！
113188,概述
113189,俯视视角
113190,脑后视角
113191,与电脑玩家控制的神明进行对抗，练习技能的使用，并尝试不同的装备组合。
113192,敌方神明
113195,神明对抗练习
113196,鹰身女妖营地
113197,法力增益训练营
113198,速度增益营地练习
113199,冷却缩减营地
113200,力量营地
113201,黄金鹰身女妖营地
113202,火焰巨人增益营地
113203,怪物突袭训练营
113288,拨动团队资料
113314,总计胜场数
113331,击败
113333,二连击败
113336,三连击败
113339,四连击败
113341,五连击败
113348,摧毁防御塔
113350,助攻
113352,第一滴血
113354,负场
113855,已占领据点
113858,使用中间的圣泉升级。
113945,双速
113954,每次走过水泉中心的蓝莲花，你便能升级一次。最高升至20级，且同时可在水泉处购买装备。
113955,升级莲花
113980,总计分钟数
113982,击败玩家
114387,怯场
114388,数位速率
114389,频道冲浪者
114390,Vod我的最爱
114391,Twitch大师
114392,极限运动
114393,声名远扬!
114739,在征服模式中，击败敌方泰坦即可获得胜利，泰坦会受到神明技能的伤害。
114740,敌方泰坦
114836,根据敌方阵容有针对性的购买装备可以让你更容易获得比赛胜利。
114837,加载1
114840,当英雄们受到多个眩晕、残废等控制效果时，后续控制效果的持续时间会逐渐递减。
114841,加载3
114842,英雄在受到多个加速效果时，只有效果最高的才会生效。
114843,加载4
114846,当维克托倒垃圾的时候会说什么？“垃圾弹幕来袭！”
114847,加载6
114848,如果你对《枪火游侠》有任何意见和建议，记得去官方论坛反馈哟！
114849,加载7
114854,小心一些悬崖峭壁，有些英雄会用击飞效果让你直接命丧深渊。
114855,加载10
114860,语音指令系统可以让你和队友快速沟通！在游戏中按V键试试吧！
114861,加载13
114862,祝你好运，玩的开心！
114863,加载14
114864,别忘了每天登陆来领取丰厚的登陆奖励哦！
114865,加载15
114866,比赛一旦开始，你就不能再更换卡组了，一定要小心选择。
114867,加载16
114868,《枪火游侠》会举办很多有趣的线下活动，记得关注官网消息哦！
114869,加载17
114870,记得常去官网qhyx.qq.com逛一逛哟！
114871,加载18
114872,记得关注《枪火游侠》的微信公众号哦！
114873,加载19
114878,官方人员绝不会向你询问账号密码。
114879,加载11
114880,组队游戏时，你获得的金币、账号经验以及英雄经验都会提升10%。
114881,加载20
114882,你可以在比赛中按K键查看英雄技能。
114883,加载21
114884,有兴趣参加《枪火游侠》的赛事吗？去官网看一看如何参加吧！
114885,加载22
114886,按住普通攻击键即可连续攻击
114887,加载23
114894,在比赛中，英雄每秒都会自动获得一定积分，用来购买装备。
114895,加载5
114933,Twitch 下拉菜单
114934,Twitch 静音
114935,Twitch 广告
114936,Twitch 宣传
114940,Twitch 把
114941,Twith 聊天
115247,吸收普通攻击
115293,记得对每一位队友多一份包容，多一份关爱，《枪火游侠》的世界会更加美好！
115294,加载24
115304,NPE 1完成
115422,眩晕嘲讽
115470,精通等级 I
115471,精通等级 II
115472,精通等级 III
115473,精通等级 IV
115474,精通等级 V
115475,精通等级 VI
115476,精通等级 VII
115477,精通等级 VIII
115478,精通等级 IX
115479,精通等级 X
115694,练习使用技能和不同的装备组合来抵抗小兵的进攻。（每波间隔10秒）
115695,敌方小兵
115842,负场
115843,第一滴血
115844,五连击败
115846,三连击败
115847,二连击败
115849,击败
115850,摧毁防御塔
115851,助攻
116042,四连击败
116187,*躲避*
116188,@@target_name_possessive@@ 躲避了 @@source_name@@ 的攻击.
116189,@@target_name@@躲避了一次攻击。
116824,拨动地图覆盖
116849,游戏暂停
116850,@@player_name@@ 暂停了游戏
116851,@@seconds@@之后恢复游戏
117944,SQL 失败
118149,Tower
118150,Bolt Captured Tower
118153,Phoenix
118154,Fireball BLUE
118172,Tower
118173,Bolt Classic
118250,@@source_name@@ 从@@target_name@@吸取了 @@int_value@@的法力。
118251,@@target_name@@ 被吸取了 @@int_value@@ 点魔法
118252,@@int_value@@
118253,需要@@SECONDS@@秒之后才可以再次使用语音指令系统。
118268,需要@@SECONDS@@秒之后才可以再次使用PING。
118295,占领成功
118296,推塔
118297,助攻
118298,击败
118299,二连击败
118300,三连击败
118301,四连击败
118302,五连击败
118303,团灭
118304,第一滴血
118481,穿透 - 魔法
118482,穿透 - 物理
118693,@@source_name@@ 暴击了@@target_name@@，并造成了@@int_value@@的伤害 (缓解了@@int_value2@@ 抗性了)。
118694,@@target_name@@ 受到了 @@int_value@@ 点致命的暴击伤害。(@@int_value2@@ 被减免).
118695,@@source_name@@从后方击败了@@target_name@@，并造成了@@int_value@@的伤害。(缓解了@@int_value2@@ 抗性了).
118696,@@target_name@@ 受到了 @@int_value@@ 点背刺伤害。(@@int_value2@@ 被减免).
119078,生命消耗
119235,@@source_name@@处决了@@target_name@@。(@@int_value@@伤害)。
119236,@@target_name@@ 被处决。(@@int_value@@伤害)。
119237,*被处决*
119280,精通等级 学徒
119281,精通等级 新手
119282,精通等级 老手
119442,跳跃
119515,混乱(1-0)
119862,Core- Base Goal Group
119899,Fire Giant
119900,Flaming Boulder (Roaming FG)
119906,Heals ally health and mana when the roaming FG spawns
119907,Fire Giant Heal
120119,保护 - 控制效果
120354,普通攻击伤害
120363,输入 /r [名字] [信息] 来回复私人信息
120414,*感染*
120415,@@target_name@@ 被 @@source_name@@.
120416,@@target_name@@ 被感染。
120641,暂停
120642,快速回放
120643,慢速重放
120644,往回跳播
120645,往前跳播
120646,切换第三人称视角
120647,刷新视野
120648,查看出装
120649,查看统计
120650,查看队伍差异
120651,切换观战面板
120808,"使用W,A,S,D走到路径点。使用鼠标转身。"
120809,请试着移动到我方凤凰附近的路径点上。
120810,用鼠标来瞄准敌人，然后点击鼠标左键来发射。
120811,点击F1来解锁“心灵之箭”，奈斯的1号技能。
120812,按1键调出瞄准器。按鼠标左键开火。
120813,点击F打开众神之手的瞄准器。点击鼠标左键释放。打败野区营。
120814,点击B按键回到你的基地。
120815,点击 i 按键打开商店，购买推荐装备。
120816,选择斩首巨斧，然后点击购买按钮。
120817,打败攻击你防御塔的敌方小兵。
120818,使用普通攻击（鼠标左键）来毁灭敌方防御塔。
120819,先打败尤弥尔才能继续。
120820,走到野区里面的航点。
120821,打败野区营地。
120822,回到线上跟盟友小兵一起攻击敌方基地。
120823,摧毁敌方凤凰
120824,毁灭敌方泰坦获胜。
120825,神明在后退时的速度较慢。
120826,神明在进行普通攻击时移动速度会降低。#BULLET#地上的蓝色箭头表示你的攻击方向和攻击范围。
120827,每位神明都拥有四个技能。#BULLET# 第四个技能叫做终极技能而且是最强的。#BULLET#你可以在神明升级后提升技能等级，从而提升它的威力。
120828,大部分的技能需要使用法力值。#BULLET#法力值是生命条下面的蓝色条。很多技能都有冷却时间，无法连续使用。
120829,神明还可以使用很多主动型装备。#BULLET#使用主动技能不需要法力值。#BULLET#主动技能的冷却时间较长，无法频繁使用。
120830,在水泉附近，你能快速的回复生命与法力值。#BULLET# 敌方进入你的水泉则会受到伤害。
