message_id,value
102308,¡Has destruido un fénix enemigo!
102309,¡Tu fénix ha sido destruido!
102311,¡Usted ha sido el blanco de un Fénix!
102450,Flaming Boulder
102455,Lava Flow
102513,@@target_name_possessive@@ escudo absorbió hechizo de    @@source_name@@.
102514,El escudo de @@target_name_possessive@@ absorbió un hechizo.
102515,*Absorbe*
102620,"<font color=""#00FF00"">@@float_value@@</font>"
102621,"<font color=""#FFFFFF"">@@float_value@@</font>"
102622,"<font color=""#00FFFF"">+@@float_value@@</font>"
102623,"<font color=""#00FFFF"">+@@float_value@@</font>"
102627,"<font color=""#FF7700"">+@@float_value@@</font>"
102629,"<font color=""#FF7700"">+@@float_value@@</font>"
102846,Matar @@PLAYER_NAME@@ recompensado @@XP_REWARD_VALUE@@ EXP y @@CURRENCY_REWARD_VALUE@@ oro.
102858,[@@VGS_COMMAND_STRING@@] @@VGS_OUTPUT_STRING@@
103034,Disparo alternativo
103035,Cam gratis
103185,El estado de la fila de jugadores ha cambiado.
103195,¡Súbditos enemigos adicionales apareciendo en el carril de la izquierda !
103196,¡Súbditos enemigos adicionales apareciendo en el carril central !
103198,¡Bonus de Súbditos apareciendo en el carril izquierdo!
103199,¡Bonus de Súbditos apareciendo en el carril central!
103200,¡Bonus de Súbditos apareciendo en  el carril derecho !
103202,¡Súbditos enemigos adicionales apareciendo en el carril de la derecha !
103224,Debes promover tu cuenta al estado VIP
103238,Poder: físico
103265,Poder: mágico
103336,Minion Tutorial Bow
103339,Deals % of health
103340,`¡Están atacando tu primera puerta!
103341,`¡Están atacando tu segunda puerta!
103342,`¡Están atacando tu bóveda!
103343,` ¡Su Fénix izquierdo está bajo ataque!
103345,` !Su Fénix del medio está bajo ataque!
103346,` !Su Fénix derecho está bajo ataque!
103347,`¡Usted ha destruido una torre enemiga de la izquierda !
103348,`¡Destruiste una puerta enemiga!
103349,`¡Usted ha destruido una torre enemiga de la derecha!
103350,Tu torre de la izquierda ha sido destruida!
103351,¡Destruyeron tu puerta!
103352,¡Tu torre de la derecha ha sido destruida!
103353,`¡Usted ha destruido el Fénix izquierdo del enemigo!
103354,` ¡Usted ha destruido el Fénix del medio del enemigo!
103355,` ¡Usted ha destruido el Fénix de la derecha del enemigo!
103356,¡Tu Fénix izquierdo ha sido destruido!
103357,¡Tu Fénix central ha sido destruido!
103358,¡Tu Fénix derecho ha sido destruido!
103395,@@source_name@@ infligió el golpe de gracia a @@target_name@@.
103535,Presiona '@@KEYBIND_SCENE_DAMAGE_RECAP@@' para abrir resumen de daño
103552,@@float_value@@
103553,@@float_value@@
103605,<squelch>
103649,Es demasiado pronto en el juego para rendirse!
103650,Un voto de rendición ya está en marcha para el otro equipo!
103651,¡El equipo enemigo ha aceptado rendirse (@@NBR_YES@@ to @@NBR_NO@@)!
103652,¡Tu equipo ha acordado rendirse (@@NBR_YES@@ to @@NBR_NO@@)!
103653,Tu equipo no ha accedido a rendirse (@ @ @ @ para NBR_YES @ @ @ @ NBR_NO ) .
103654,Un voto de rendición ha fallado para el equipo enemigo (@@NBR_YES@@ to @@NBR_NO@@).
103676,"@@PLAYER_NAME@@ ha comenzado un voto de rendición. Tipo /surrender (@@KEYBIND_VOTE_YES@@) para votar SI , /nosurrender  (@@KEYBIND_VOTE_NO@@) para votar NO."
103678,Es demasiado pronto para empezar una nueva votación de rendición.
103685,Has votado SÍ a rendirse.
103686,Has votado NO a rendirse.
103687,¡Un voto de rendición ha comenzado!
103782,Fire Giant
103784,Fire Giant
103785,Ranged Minion
103786,Super Ranged Minion
103787,Big Cyclops
103790,Roman Melee
103791,Super Roman Melee
103856,@@source_name@@ ha repuesto a  @@target_name@@ por  @@int_value@@ maná.
103857,@@target_name@@ repuso @@int_value@@ de maná.
103858,+@@int_value@@
104046,El precio del artículo ha cambiado.
104373,¡Descubriste el portal invocado!
104392,Gira a la izquierda
104393,Gira a la derecha
104394,Entrenamiento de Habilidad 1
104395,Entrenamiento de Habilidad 2
104396,Entrenamiento de Habilidad 3
104397,Entrenamiento de Habilidad 4 ( Ult )
104399,Acercar
104400,Alejar
104401,Libera ratón
104402,Mapa
104403,Pantalla de Habilidad
104404,Tienda de objetos
104405,VGS
104406,Resumen de Muerte
104407,Marcador
104409,Estadísticas de Dios
104410,Suprimir Ayuda
104411,Vote para Rendición
104412,Vote para No Rendirse
104646,Alternar
104712,@@int_value@@
104713,Asestaron un golpe de gracia a @@target_name@@.
105831,@@PLAYER_NAME@@ ha comprado un @@#name_msg_id@@.
105842,Manticore Spitfire
105854,Manticore Swipe
105855,Swipe
105863,Primera victoria del día
106022,Presiona '@@KEYBIND_DO_REVIVE_BUYBACK@@' para Comprar Resucitar:
106023,New ability available '@@KEYBIND_DO_SKILL_UPGRADE@@'
106127,Recuento de duración
106128,Seguimiento de victorias
106129,Seguimiento de derrotas
106130,Seguimiento de abandonos
106370,I spit hot fire!
106375,Scorpion Rain
106376,Using the built in artillery
106549,Oceanía/Australia
106555,Ídolo
106556,Estatua
106557,Reliquia
106558,Aceite
106559,Incienso
106560,Tableta
106848,@@target_name@@ fue inmune a un hechizo de @@source_name @@.
106849,@@target_name@@fue inmune a un hechizo.
106850,* Inmune *
108137,<Presiona @@KEYBIND_DISMISS_HELP@@ para descartar>
108152,Mostrar Chat
108496,"El líder de este campamento tiene un potenciador. Quien lo derrote obtendrá un potenciador durante 2 minutos (dificultad Fácil).

POTENCIADOR = +10 salud/s"
108497,Campamento selvático: Salud
108516,Ayuda Eliminación de Jugador
108517,¡@@PLAYER_NAME@@ consiguió una Muerte de jugador!
108520,Jugador de la Torre Muerto
108560,@@PLAYER_NAME @@  anotó un Deicidio!
108754,@@PLAYER_NAME@@  ha dejado el juego.
108755,@@PLAYER_NAME@@  ha dejado el juego.
108873,Habilidad Rápida 1
108874,Habilidad Rápida 2
108875,Habilidad Rápida 3
108876,Habilidad Rápida 4
108914,* Cautivar *
108915,* Estasis *
108916,@@source_name @@ Invulnerable  @@target_name @@.
108917,Inmovilizaron a @@target_name@@.
108918,* Silencio *
108919,@@source_name @@ ha silenciado a  @@target_name @@.
108920,Silenciaron a @@target_name@@.
108922,@@source_name @@ ha cautivado a @@target_name @@.
108923,Hipnotizaron a @@target_name@@.
109149,@@PLAYER_NAME@@ ha vuelto
109150,@@PLAYER_NAME@@ ha vuelto
109234,¡@@PLAYER_NAME@@ derramó Primera sangre!
109373,Consumibles 2
109519,` !Su equipo ha capturado un punto!
109587,"<font color=""#00FFFF""> Tu objetivo es destruir al Titán enemigo. </font>"
109588,"<font color=""#00FFFF"">Usa las teclas @@KEYBIND_FORWARD@@,@@KEYBIND_LEFT@@,@@KEYBIND_BACK@@,@@KEYBIND_RIGHT@@ para moverte más allá del anillo azul. </font>"
109589,"<font color=""#00FFFF""> Continuar a la siguiente zona . </font>"
109590,"<font color=""#00FFFF""> Oprime '@@KEYBIND_DO_SKILL_UPGRADE@@' para abrir la pantalla de Habilidades . </font>"
109591,"<font color=""#00FFFF""> Practica atacar a los súbditos del enemigo . </font>"
109592,"<font color=""#00FFFF""> El indicador azul muestra el campo de tiro . </font>"
109593,"<font color=""#00FFFF""> Permite que los súbditos afronten la peor parte de los daños enemigo. </font>"
109594,"<font color=""#00FFFF""> Matar enemigos da experiencia y oro. </font>"
109595,"<font color=""#00FFFF"">¡ Un dios enemigo se está acercando ! </font>"
109597,"<font color=""#00FFFF""> Oprime '@@KEYBIND_RECALL@@' para volver a tu Base . </font>"
109598,"<font color=""#00FFFF""> Tu fuente restaura la salud y maná . </font>"
109599,"<font color=""#00FFFF""> Ir a la selva para ganar un bono de maná. </font>"
109600,"<font color=""#00FFFF""> Derrota a las Furias para adquirir la mejora de maná. </font>"
109601,"<font color=""#00FFFF""> Sube de nivel tu habilidad definitiva ahora </font>"
109602,"<font color=""#00FFFF""> Usa la selva para colarte detrás del dios enemigo. </font>"
109603,"<font color=""#00FFFF""> Torres son inmunes a las habilidades especiales . </font>"
109604,"<font color=""#00FFFF"">¡Cuidado! Este anillo muestra el rango de la torre de ataque. </font>"
109605,"<font color=""#00FFFF""> ¡Destruye al Fénix enemigo! </font>"
109606,"<font color=""#00FFFF""> ¡Derrota al  Titán  enemigo ! </font>"
109607,"<font color=""#00FFFF""> Compra artículos mientras esperas a reaparecer. </font>"
109608,"<font color=""#00FFFF""> ¡Tu torre está bajo ataque! </font>"
109609,"<font color=""#00FFFF""> ¡Tu Fénix está bajo ataque! </font>"
109610,"<font color=""#00FFFF""> ¡Tu Titán está bajo ataque! </font>"
109611,"<font color=""#00FFFF""> Toma un momento para comprar o reforzar objetos. </font>"
109633,"<font color=""#00FFFF""> ¡Destruye la torre enemiga! </font>"
109634,"<font color=""#00FFFF""> Sigue las flechas para emboscar a tu enemigo. </font>"
109635,"<font color=""#00FFFF""> Derrota al dios enemigo. </font>"
109636,"<font color=""#00FFFF""> Aún no estás listo para ir allí . </font>"
109646,"<font color=""#00FFFF"">¡Regresa rápidamente y defiéndela! </font>"
109654,"<font color=""#00FFFF""> Ir al otro lado para obtener un bono de salud </font>"
109683,Inmunidad a CM
109684,Miedo
109687,* Miedo *
109688,@@source_name @@ temió a @@target_name @@.
109689,Temieron a @@target_name@@.
109719,"<font color=""#00FFFF""> Oprime '@@KEYBIND_ITEM_SHOP@@'para comprar objetos. </font>"
109765,"<font color=""#00FFFF""> Debes estar en la fuente para comprar artículos . </font>"
109861,"<font color=""#00FFFF"">Regresa a tu fuente para reforzar tus objetos. </font>"
109920,Chaos_Gryphon
109921,Primera partida del día
109924,Objetivo único
109925,Jugador activo
109926,Objetivo mensual
109928,Seguimiento de retenciones
110869,No ha podido colocarle en una partida en esta ronda
110991,` !Su Guardián de arena izquierdo está bajo ataque!
110992,` !Su Guardián de arena del medio está bajo ataque!
110993,` !Su Guardián de arena derecho está bajo ataque!
110994,¡Tu tutor de arena dejada ha sido destruido!
110995,¡Tu tutor arena central ha sido destruido!
110996,¡Tu guardían de arena derecho ha sido destruido!
110997,`¡ Usted ha destruido el Guardián de arena izquierdo !
110998,` ¡Usted ha destruido el Guardián de arena medio!
110999,` ¡Usted ha destruido el Guardián de arena de la derecha !
111000,¡Usted ha sido el blanco de un tutor de arena!
111003,"<font color=""#00FFFF""> Practica usar tus habilidades especiales. </font>"
111216,"¡Protege esta defensa! Si el enemigo destruye el minotauro de tu equipo, perderás la partida."
111217,Minotauro aliado
111218,"<font color=""#00FFFF""> Deja tu base para dañar a los enemigos. </font>"
111250,Recompensa recurrente por cada Victoria.
111251,PVDD (casual)
111271,Tu ataque básico no consume maná pero tienes que apuntar al objetivo. La marca azul del suelo indica el alcance de tus habilidades.
111272,Habilidades básicas
111273,Usa tus habilidades especiales para eliminar oleadas de súbditos enemigos e infligir daños considerables a los dioses enemigos. Requieren maná y tienen un tiempo de recarga para volver a usarlas.
111274,Habilidades especiales
111307,"Las torres enemigas son inmunes a tus habilidades especiales. Te atacarán si atacas a un dios enemigos dentro de su radio de disparo. Cuando el efecto de tierra está rojo, es peligroso enfrentarse a una torre."
111308,Torre Enemiga
111309,"Los Fénix son inmunes a las habilidades especiales y te convertirás en su objetivo si atacas a dioses enemigos dentro de su radio. También pueden resucitar al morir. Cuando el efecto base está rojo, es peligroso atacar al Fénix."
111310,Fénix enemigo
111314,Deals % of health
111315,Minion Tutorial Bow PercentBased
111323,` !Su equipo ha capturado el obelisco izquierdo !
111324,` !Su equipo ha capturado el obelisco derecho !
111325,` !Su equipo ha capturado el obelisco central!
111327,¡Tu equipo ha perdido el obelisco izquierdo !
111328,¡Tu equipo ha perdido el obelisco central!
111329,¡Tu equipo ha perdido el obelisco derecho !
111331,Tower attack (percent of current hp dmg)
111332,Bolt PercentBased
111453,*Atontado*
111454,@@source_name@@ atontó a @@target_name@@.
111455,Atontaron a @@target_name@@.
111490,Minotaur - tutorial weapon - deals % of current HP to God targets
111491,Giant Axe PercentDmg
111527,¡Tu equipo está a punto de perder la batalla !
111632,"El líder de este campamento tiene un potenciador. Quien lo derrote obtendrá un potenciador durante 2 minutos (dificultad Fácil).

POTENCIADOR = +35 de protección mágica y física"
111633,Campamento selvático - Protección
111733,Europa
111767,Tower
111768,Ballista Bolt
111794,Poder: enfoque
111795,Poder: objeto de enfoque
111797,"<font color=""#00FF00"">+@@float_value@@</font>"
111798,"<font color=""#00FF00"">+@@float_value@@</font>"
111799,"<font color=""#00FF00"">+@@float_value@@</font>"
111800,"<font color=""#00FF00"">+@@float_value@@</font>"
111820,"<font color=""#00FFFF""> Mantén oprimido del botón izquierdo para disparar de forma continua. </font>"
111823,"<font color=""#00FFFF"">Los  Fénix son capaces de resucitarse a sí mismos. </font>"
111826,"<font color=""#00FFFF""> Los Fénix son inmunes a las habilidades especiales . </font>"
111841,"Esta es tu fuente, que restaura su salud y maná ."
111934,"<font color=""#00FFFF""> Debe esperar un corto tiempo para re-encender habilidades. </font>"
111935,"<font color=""#00FFFF""> Puedes mejorar una habilidad después de cada subida de nivel . </font>"
111936,"<font color=""#00FFFF""> Puede configurar teclas de acceso rápido para nivelar habilidades rápidamente. </font>"
111937,"<font color=""#00FFFF""> Las abilidades requieren  maná para ser utilizadas. </font>"
111938,"<font color=""#00FFFF""> Puedes utilizar el mouse para mirar alrededor. </font>"
111987,"<font color=""#00FFFF""> Se te está agotando la salud. </font>"
111988,"<font color=""#00FFFF""> Se te está agotando el maná. </font>"
111989,"<font color=""#00FFFF"">Tienes poca salud y maná.</font>"
111993,"<font color=""#00FFFF""> Los Titanes son vulnerables a las habilidades especiales. </font>"
112034,Puede cambiar la etiqueta de cada siete días. La etiqueta se puede cambiar de nuevo en  @@DAYS@@ días .
112035,Puede cambiar la etiqueta de cada siete días. La etiqueta se puede cambiar de nuevo en  @@HOURS@@ horas .
112036,Puede cambiar la etiqueta de cada siete días. La etiqueta se puede cambiar de nuevo en una hora.
112037,Puedes cambiar la etiqueta  cada siete días.
112073,¡Estás en la mira de un Titán de Base!
112251,Nivel 1
112252,Duración
112258,Recomendado una vez
112259,¡Te uniste a través de una Recomendación de amigo!
112260,Se unió por medio de Recomienda a un amigo.
112261,Participaste en el proceso de recomendación de amigos
112286,Recomendaciones de amigos a Nvl 5
112287,Recomienda a un amigo (nivel 5)
112296,Nivel 1
112297,Duración
112298,Nivel 1
112299,Duración
112300,Recomendaciones de amigos a Nvl 10
112301,Recomienda a un amigo (nivel 10).
112302,Recomendaciones de amigos a Nvl 30
112303,Recomienda a un amigo (nivel 30).
112372,Nivel 1
112373,Duración
112374,Recomienda a un amigo (nivel 20).
112493,¡El enemigo ha destruido al Gigante de Fuego!
112494,` !Su equipo ha destruido el Gigante de Fuego !
112495,` !Su equipo ha destruido la Furia de oro !
112496,¡El enemigo ha destruido a la Furia de oro!
112525,` ¡El Fénix izquierdo del enemigo ha reaparecido!
112526,` ¡El Fénix medio del enemigo ha reaparecido!
112527,` ¡El Fénix derecho del enemigo ha reaparecido!
112528,` ¡Su  Fénix izquierdo ha reaparecido !
112529,` ¡Su Fénix del medio ha reaparecido!
112530,` !Su Fénix derecho ha reaparecido !
112603,Requisitos de reclutamiento no se cumplen .
112947,"El líder de este campamento tiene un potenciador. Quien lo derrote obtendrá un potenciador durante 2 minutos (dificultad Normal).

POTENCIADOR = -15% de recarga"
112948,Campamento selvático - Recarga
112949,Tu equipo
112950,El enemigo
112951,Enemigo
112952,Tu
112953,`TC
112954,`TC
112955,`CT tiene
112956,`CTs
112957,Tienes
112958,`CT tiene
112959,`CTs
112960,`CTs
112965,Vuela hacia arriba
112966,Vuela hacia abajo
112967,Alternar HUD
112968,Recubrir
112969,Modo de visualización
112970,Ver Acción
112971,Amistosos
112972,Enemigos
112973,Torres
112974,Cinemático
112975,Presiona clic derecho para cancelar
113061,¡La Furia de oro está siendo atacada!
113062,¡El Gigante de Fuego está siendo atacado!
113188,Contornos
113189,Vista por Encima de la Cabeza
113190,Vista Trasera
113191,Practica tus habilidades y objetos contra un dios enemigo controlado por el ordenador.
113192,Dios enemigo
113195,AI God Practice
113196,Fury Farm Practice
113197,Mana Buff Camp Practice
113198,Speed Buff Camp Practice
113199,Cooldown Buff Camp Practice
113200,Damage Buff Camp Practice
113201,Gold Fury Camp Practice
113202,Practica de potenciador del Gigante de Fuego
113203,Minion Wave Practice
113288,Alternar Datos del Equipo
113314,Victorias totales
113331,Muertes únicas
113333,Bajas dobles
113336,Bajas triples
113339,Bajas cuádruples
113341,Bajas quíntuples
113348,Tower Kills
113350,Asistencias
113352,Primeras eliminaciones
113354,Derrotas
113855,Puntos capturados
113858,Usa el loto en la fuente central para subir de nivel.
113945,Velocidad Doble
113954,"Cada vez que cruzas por el loto azul en mitad de la fuente, puedes subir de nivel una vez. Disponible hasta el nivel 20. También puedes comprar cuando estás en la fuente."
113955,Subida de nivel de loto
113980,Minutos totales
113982,Player Kills
114387,Pánico escénico
114388,Tasa de bits
114389,Telenauta
114390,En Vod confiamos
114391,Maestro de Twitch
114392,exStream Sport
114393,Famoso en la web
114739,"En modo Conquista, la victoria es tuya si derrotas al minotauro enemigo antes que el tuyo sea derrotado. Los minotauros SON vulnerables a tus habilidades especiales."
114740,Minotauro enemigo
114836,Presiona <Cmd=GBA_Flourish> para inspeccionar tu arma.
114837,Cargando1
114840,¡El mejor modo de ocuparse de enemigos con efectos de control de masas como aturdir o inhabilitar es comprando aguante!
114841,Cargando3
114842,"Al acumular beneficios, como velocidad de movimiento, los aumentos adicionales tendrán cada vez menos efecto."
114843,Cargando4
114846,"Los campeones como Viktor infligen daño directo, el cual puede ser reducido por objetos como áncora."
114847,Cargando6
114848,¡El mejor lugar para mandarnos retroalimentación es en los foros!
114849,Cargando7
114854,¡Ten cuidado cuando estés cerca de los bordes! Algunos campeones te pueden mandar volando hacia tu muerte.
114855,Cargando10
114860,¡El sistema guiado por voz (SGV) es una manera estupenda de comunicarte con tu equipo! Ábrelo con <Cmd=GBA_VGS>.
114861,Cargando13
114862,¡Los jugadores que saben jugar en equipo tienen más probabilidades de ganar sus partidas!
114863,Cargando14
114864,¡No olvides jugar unas partidas todos los días para recibir recompensas diarias!
114865,Cargando15
114866,No puedes cambiar tu baraja una vez que la ronda inicie. Elige con cuidado.
114867,Cargando16
114868,¡Esperamos verte en HRX este año!
114869,Cargando17
114870,¡Ve Paladins en Twitch.tv/PaladinsGame!
114871,Cargando18
114872,¡Síguenos por @PaladinsGame en Twitter!
114873,Cargando19
114878,Un empleado de Evil Mojo JAMÁS te pediría tu contraseña
114879,Cargando11
114880,"Ganarás oro, EXP de cuenta y de campeón adicional cuando juegas en un grupo."
114881,Cargando20
114882,Puedes ver las habilidades de tu Campeón dentro de la partida presionando <Cmd=GBA_SkillInfo>.
114883,Cargando21
114884,Mantente al tanto de lo que sucede en los esports en paladinspro.com
114885,Cargando22
114886,Mantén pulsado el botón de disparo para realizar ataques continuados.
114887,Cargando23
114894,Los campeones obtienen crédito pasivamente durante cada segundo de una partida.
114895,Cargando5
114933,Twitch Menú
114934,Twitch Silencio
