message_id,value
102305,@@PLAYER_NAME@@ hat einen Triple-Kill!
102306,@@PLAYER_NAME@@ hat einen Quadra-Kill!
102307,@@PLAYER_NAME@@ hat einen Penta-Kill!
102308,Du hast einen gegnerischen Phönix vernichtet!
102309,Dein Phönix wurde vernichtet!
102311,Du wirst von einem Phönix anvisiert!
102450,Flaming Boulder
102455,Lava Flow
102513,@@target_name_possessive@@ Schild hat einen Zauber von @@source_name@@ absorbiert.
102514,@@target_name@@s Schild hat einen Zauber absorbiert.
102515,*Absorbieren*
102620,"<font color=""#00FF00"">@@float_value@@</font>"
102621,"<font color=""#FFFFFF"">@@float_value@@</font>"
102622,"<font color=""#00FFFF"">+@@float_value@@</font>"
102623,"<font color=""#00FFFF"">+@@float_value@@</font>"
102627,"<font color=""#FF7700"">+@@float_value@@</font>"
102629,"<font color=""#FF7700"">+@@float_value@@</font>"
102846,Durch das Töten von @@PLAYER_NAME@@ erhältst Du @@XP_REWARD_VALUE@@ EP und @@CURRENCY_REWARD_VALUE@@ Gold.
102858,[@@VGS_COMMAND_STRING@@] @@VGS_OUTPUT_STRING@@
103034,Alternativfeuer
103035,Freie Kamera
103185,Status des Spielers in der Warteschlange hat sich geändert.
103195,Gegnerische Bonus-Minions spawnen links!
103196,Gegnerische Bonus-Minions spawnen in der Mitte!
103198,Bonus-Minions spawnen links!
103199,Bonus-Minions spawnen in der Mitte!
103200,Bonus-Minions spawnen rechts!
103202,Gegnerische Bonus-Minions spawnen rechts!
103224,Du musst dein Konto auf VIP-Status aufwerten
103238,Kraft – Physisch
103265,Kraft – Magisch
103336,Minion Tutorial Bow
103339,Deals % of health
103340,`Dein erstes Tor wird angegriffen!
103341,`Dein zweites Tor wird angegriffen!
103342,`Dein Tresor wird angegriffen!
103343,`Dein linker Phönix wird angegriffen!
103345,`Dein mittlerer Phönix wird angegriffen!
103346,`Dein rechter Phönix wird angegriffen!
103347,`Du hast einen gegnerischen linken Turm zerstört!
103348,`Du hast ein gegnerisches Tor zerstört!
103349,`Du hast einen gegnerischen rechten Turm zerstört!
103350,Dein linker Turm wurde vernichtet!
103351,Dein Tor wurde vernichtet!
103352,Dein rechter Turm wurde vernichtet!
103353,`Du hast den gegnerischen linken Phönix zerstört!
103354,`Du hast den gegnerischen mittleren Phönix zerstört!
103355,`Du hast den gegnerischen rechten Phönix zerstört!
103356,Dein linker Phönix wurde vernichtet!
103357,Dein mittlerer Phönix wurde vernichtet!
103358,Dein rechter Phönix wurde vernichtet!
103395,@@source_name@@ hat @@target_name@@ mit @@int_value@@ Schaden den Todesstoß versetzt.
103535,"Drücke „@@KEYBIND_SCENE_DAMAGE_RECAP@@“, um die Schadenszusammenfassung zu öffnen"
103552,@@float_value@@
103553,@@float_value@@
103605,<schmatz>
103649,"Es ist zu früh im Spiel, um aufzugeben!"
103650,Eine Abstimmung zum Aufgeben läuft bereits beim anderen Team!
103651,Das gegnerische Team hat einer Aufgabe zugestimmt (@@NBR_YES@@ to @@NBR_NO@@)!
103652,"Dein Team hat beschlossen, aufzugeben (@@NBR_YES@@ zu @@NBR_NO@@)!"
103653,"Dein Team lehnt es ab, aufzugeben (@@NBR_YES@@ zu @@NBR_NO@@)."
103654,Die Abstimung zum Aufgeben ist beim gegenerischen Team gescheitert (@@NBR_YES@@ to @@NBR_NO@@).
103676,"@@PLAYER_NAME@@ hat eine Kapitulationsabstimmung gestartet. Gib /surrender (@@KEYBIND_VOTE_YES@@) ein, um für JA zu stimmen, /nosurrender (@@KEYBIND_VOTE_NO@@), um für NEIN zu stimmen."
103678,"Es ist zu früh, um ein weiteres Mal über das Aufgeben abzustimmen!"
103685,"Du hast mit JA dafür gestimmt, aufzugeben."
103686,"Du hast dafür gestimmt, NICHT aufzugeben."
103687,Eine Abstimmung zum Aufgeben hat begonnen!
103782,Fire Giant
103784,Fire Giant
103785,Ranged Minion
103786,Super Ranged Minion
103787,Big Cyclops
103790,Roman Melee
103791,Super Roman Melee
103856,@@source_name@@ hat @@int_value@@ Mana bei @@target_name@@ wiederhergestellt.
103857,@@target_name@@ stockt @@int_value@@ Mana auf.
103858,+@@int_value@@
104046,Preis des Gegenstands hat sich geändert.
104373,Beschwörungsportal entdeckt
104392,Nach links drehen
104393,Nach rechts drehen
104394,Fertigkeit trainieren 1
104395,Fertigkeit trainieren 2
104396,Fertigkeit trainieren 3
104397,Fertigkeit trainieren 4 (Überkraft)
104399,Hereinzoomen
104400,Herauszoomen
104401,Freie Maus
104402,Karte
104403,Fertigkeitsanzeige
104404,Item-Shop
104405,VGS
104406,Todesrückblick
104407,Punktetafel
104409,Göttliche Statistik
104410,Hilfe unterdrücken
104411,Für Kapitulation stimmen
104412,Gegen Kapitulation stimmen
104646,Auf Dauerlauf umschalten
104712,@@int_value@@
104713,@@target_name@@ hat einen Todesstoß erhalten.
105831,@@PLAYER_NAME@@ hat @@#name_msg_id@@ gekauft.
105842,Manticore Spitfire
105854,Manticore Swipe
105855,Swipe
105863,Erster Sieg des Tages
106022,"Drücke „@@KEYBIND_DO_REVIVE_BUYBACK@@“, um Wiederbeleben zu kaufen:"
106023,"DRÜCKE '@@KEYBIND_DO_SKILL_UPGRADE@@', um die Fertigkeiten deines Gottes zu sehen"
106127,Anzahl (Lebenszeit)
106128,Siegzähler
106129,Niederlagenzähler
106130,Zähler verlassen
106370,I spit hot fire!
106375,Scorpion Rain
106376,Using the built in artillery
106549,Ozeanien/Australien
106555,Götze
106556,Statue
106557,Relikt
106558,Öl
106559,Weihrauch
106560,Tafel
106848,@@target_name@@ war immun gegen einen Zauber von @@source_name@@.
106849,@@target_name@@ war gegen einen Zauber immun.
106850,*Immun*
108137,<Drücke @@KEYBIND_DISMISS_HELP@@ zum Wegschicken>
108152,Chat anzeigen
108496,"Der Anführer dieses Lagers besitzt einen Buff. Wird er besiegt, erhält derderjenige, der ihn getötet hat, für 2 Minuten einen Buff. (Leichter Schwierigkeitsgrad)

BUFF=+10 Lebenskraft/s."
108497,Dschungellager - Lebenskraft
108516,Spieler-Kill Assist
108517,@@PLAYER_NAME@@ hat einen Spieler-Kill!
108520,Spieler-Turmzerstörung
108560,@@PLAYER_NAME@@ hat einen Deizid geschafft!
108754,@@PLAYER_NAME@@ hat das Spiel verlassen.
108755,@@PLAYER_NAME@@ hat das Spiel verlassen.
108873,Schnellzugriff-Fertigkeit 1
108874,Schnellzugriff-Fertigkeit 2
108875,Schnellzugriff-Fertigkeit 3
108876,Schnellzugriff-Fertigkeit 4
108914,*Hypnotisieren*
108915,*Stasis*
108916,@@source_name@@ hat @@target_name@@ in Stasis versetzt.
108917,@@target_name@@ wurde gelähmt.
108918,*Verstummen*
108919,@@source_name@@ hat @@target_name@@ verstummen lassen.
108920,@@target_name@@ ist verstummt.
108922,@@source_name@@ hat @@target_name@@ hypnotisiert.
108923,@@target_name@@ wurde hypnotisiert.
109149,@@PLAYER_NAME@@ ist wieder da.
109150,@@PLAYER_NAME@@ ist wieder da.
109234,@@PLAYER_NAME@@ hat das erste Blut vergossen!
109373,Verbrauchsgegenstand 2
109519,`Dein Team hat einen Punkt eingenommen!
109587,"<font color=“#00FFFF“>Dein Ziel ist es, den gegnerischen Minotaurus zu vernichten.</font>"
109588,"<font color=“#00FFFF“>Bewege dich mit den Tasten @@KEYBIND_FORWARD@@,@@KEYBIND_LEFT@@,@@KEYBIND_BACK@@,@@KEYBIND_RIGHT@@ über den blauen Ring hinaus.</font>"
109589,<font color=“#00FFFF“>Geh weiter in den nächsten Bereich.</font>
109590,"<font color=“#00FFFF“>Drücke ‚@@KEYBIND_DO_SKILL_UPGRADE@@‘, um den Fertigkeiten-Bildschirm zu öffnen.</font>"
109591,"<font color=“#00FFFF“>Übe, die gegnerischen Minions anzugreifen.</font>"
109592,<font color=“#00FFFF“>Der blaue Anzeiger zeigt deine Schussweite.</font>
109593,<font color=“#00FFFF“>Lässt Minions den größten Teil des gegnerischen Schadens tragen.</font>
109594,"<font color=“#00FFFF“>Wenn du Gegner tötest, erhältst du Erfahrung und Gold.</font>"
109595,<font color=“#00FFFF“>Ein gegnerischer Gott kommt näher!</font>
109597,"<font color=“#00FFFF“>Drücke ‚@@KEYBIND_RECALL@@‘, um zu deiner Basis zurückzukehren.</font>"
109598,<font color=“#00FFFF“>Dein Brunnen stellt Lebenskraft und Mana wieder her.</font>
109599,"<font color=“#00FFFF“>Geh in den Dschungel, um einen Mana-Bonus zu erhalten.</font>"
109600,"<font color=“#00FFFF“>Besiege die Furien, um zusätzliches Mana zu erhalten.</font>"
109601,<font color=“#00FFFF“>Steigere jetzt deine Überkraft-Fertigkeit</font>
109602,"<font color=“#00FFFF“>Nutze den Dschungel, um dich von hinten an den gegnerischen Gott zu schleichen.</font>"
109603,<font color=“#00FFFF“>Türme sind immun gegen besondere Fertigkeiten.</font>
109604,<font color=“#00FFFF“>Vorsicht! Dieser Kreis zeigt die Angriffsreichweite des Turms.</font>
109605,<font color=“#00FFFF“>Vernichte den gegnerischen Phönix!</font>
109606,<font color=“#00FFFF“>Besiege den gegnerischen Minotaurus!</font>
109607,"<font color=“#00FFFF“>Kaufe Gegenstände ein, während du auf den Respawn wartest.</font>"
109608,<font color=“#00FFFF“>Dein Turm wird angegriffen!</font>
109609,<font color=“#00FFFF“>Dein Phönix wird angegriffen!</font>
109610,<font color=“#00FFFF“>Dein Minotaurus wird angegriffen!</font>
109611,"<font color=“#00FFFF“>Nimm dir etwas Zeit, um Gegenstände zu kaufen oder zu verbessern.</font>"
109633,<font color=“#00FFFF“>Vernichte den gegnerischen Turm!</font>
109634,"<font color=“#00FFFF“>Folge den Pfeilen, um deinen Gegner zu ganken.</font>"
109635,<font color=“#00FFFF“>Besiege den gegnerischen Gott!</font>
109636,"<font color=“#00FFFF“>Du bist noch nicht bereit, hierher zu kommen.</font>"
109646,<font color=“#00FFFF“>Kehre schnell zurück und verteidige!</font>
109654,"<font color=“#00FFFF“>Geh auf die andere Seite, um einen Lebenskraftsbonus zu erhalten</font>"
109683,CC-Immunität
109684,Angst
109687,*Verängstigt*
109688,@@source_name@@ hat @@target_name@@ verängstigt.
109689,@@target_name@@ wurde verängstigt.
109719,"<font color=“#00FFFF“>Drücke ‚@@KEYBIND_ITEM_SHOP@@‘, um Gegenstände zu kaufen.</font>"
109765,"<font color=“#00FFFF“>Du musst an deinem Brunnen sein, um Gegenstände zu kaufen.</font>"
109861,"<font color=“#00FFFF“>Kehre zu deinem Brunnen zurück, um Gegenstände zu verbessern.</font>"
109920,Chaos-Greif
109921,Erstes Match des Tages
109924,Einmaliges Ziel
109925,Aktiver Spieler
109926,Monatliches Ziel
109928,Speicherzähler
110869,Konnte dich in dieser Runde nicht in einem Match platzieren
110991,`Dein linker Sandwächter wird angegriffen!
110992,`Dein mittlerer Sandwächter wird angegriffen!
110993,`Dein rechter Sandwächter wird angegriffen!
110994,Dein linker Sandwächter wurde vernichtet!
110995,Dein mittlerer Sandwächter wurde vernichtet!
110996,Dein rechter Sandwächter wurde venrichtet!
110997,`Du hast den linken Sandwächter zerstört!
110998,`Du hast den mittleren Sandwächter zerstört!
110999,`Du hast den rechten Sandwächter zerstört!
111000,Du wirst von einem Sandwächter anvisiert!
111003,"<font color=“#00FFFF“>Übe, deine besonderen Fertigkeiten einzusetzen.</font>"
111216,"Beschütze diese Verteidigungsstellung! Wenn Gegner den Minotaurus deines Teams zerstören, verlierst du das Match."
111217,Verbündeter Minotaurus
111218,"<font color=“#00FFFF“>Verlasse deine Basis, um den Gegnern Schaden zuzufügen.</font>"
111250,Wiederkehrende Siegesbelohnung
111251,ESDT – Normal
111271,"Deine Grundangriffe brauchen kein Mana, allerdings musst du dein Ziel anvisieren. Der blaue Indikator am Boden zeigt die Reichweite deiner Fertigkeiten."
111272,Grundfertigkeiten
111273,"Nutze deine besonderen Fertigkeiten, um Wellen von gegnerischen Minions zu vernichten und gegnerische Götter schwer zu verletzen. Diese Fertigkeiten verbrauchen Mana und haben einen Abklingzeit, bevor sie wieder eingesetzt werden können."
111274,Besondere Fertigkeiten
111307,"Gegnerische Türme sind gegen deine Spezial-Fertigkeiten immun. Wenn ein gegnerischer Gott in ihrem Radius angegriffen wird, werden sie schießen. Wenn der Boden-Effekt rot ist, ist es gefährlich, einen Turm herauszufordern."
111308,Gegnerischer Turm
111309,"Phönixe sind immun gegen Spezialfertigkeiten und nehmen dich aufs Korn, wenn du gegnerische Götter in ihrem Umkreis angreifst. Sie können nach ihrem Tod wiederauferstehen. Wenn die Kreisfläche rot ist, ist der Angriff eines Phönix gefährlich."
111310,Gegnerischer Phönix
111314,Deals % of health
111315,Minion Tutorial Bow PercentBased
111323,`Dein Team hat den linken Obelisken eingenommen!
111324,`Dein Team hat den rechten Obelisken eingenommen!
111325,`Dein Team hat den mittleren Obelisken eingenommen!
111327,Dein Team hat den linken Obelisken verloren!
111328,Dein Team hat den mittleren Obelisken verloren!
111329,Dein Team hat den rechten Obelisken verloren!
111331,Tower attack (percent of current hp dmg)
111332,Bolt PercentBased
111453,*Benommen*
111454,@@source_name@@ hat @@target_name@@ benommen gemacht.
111455,@@target_name@@ wurde benommen gemacht.
111490,Minotaur - tutorial weapon - deals % of current HP to God targets
111491,Giant Axe PercentDmg
111527,"Dein Team steht kurz davor, den Kampf zu verlieren!"
111632,"Der Anführer dieses Lagers besitzt einen Buff. Wird er besiegt, erhält derderjenige, der ihn getötet hat, für 2 Minuten einen Buff. (Leichter Schwierigkeitsgrad)

BUFF=+35 Magischer und Physischer Schutz"
111633,Dschungellager - Schutz
111733,Europa
111767,Tower
111768,Ballista Bolt
111794,Kraft – Fokus
111795,Kraft – Fokusgegenst.
111797,"<font color=""#00FF00"">+@@float_value@@</font>"
111798,"<font color=""#00FF00"">+@@float_value@@</font>"
111799,"<font color=""#00FF00"">+@@float_value@@</font>"
111800,"<font color=""#00FF00"">+@@float_value@@</font>"
111820,"<font color=“#00FFFF“>Halte die linke Maustaste gedrückt, um fortlaufend zu schießen.</font>"
111823,<font color=“#00FFFF“>Phönixe können sich selbst wieder auferstehen lassen.</font>
111826,<font color=“#00FFFF“>Phönixe sind immun gegen besondere Fertigkeiten.</font>
111841,"Dies ist dein Brunnen, der deine Lebenskraft und dein Mana wiederherstellt."
111934,"<font color=“#00FFFF“>Du musst kurze Zeit warten, bevor du eine Fertigkeit nochmals auslösen kannst.</font>"
111935,<font color=“#00FFFF“>Nach jedem Stufenanstieg kannst du eine Fertigkeit verbessern.</font>
111936,"<font color=“#00FFFF“>Du kannst Hotkeys einstellen, um Fertigkeiten schnell zu verbessern.</font>"
111937,<font color=“#00FFFF“>Die Verwendung der Fertigkeiten erfordert Mana.</font>
111938,<font color=“#00FFFF“>Du kannst dich mit deiner Maus umschauen.</font>
111987,<font color=“#00FFFF“>Du hast nur noch wenig Lebenskraft.<font>
111988,<font color=“#00FFFF“>Du hast nur noch wenig Mana.<font>
111989,<font color=“#00FFFF“>Du hast nur noch wenig Lebenskraft und Mana.<font>
111993,<font color=“#00FFFF“>Minotauren sind mit besonderen Fertigkeiten angreifbar.</font>
112034,Du kannst dein Tag alle sieben Tage ändern. Dein Tag kann in @@DAYS@@ Tag(en) wieder geändert werden.
112035,Du kannst dein Tag alle sieben Tage ändern. Dein Tag kann in @@HOURS@@ Stunde(n) wieder geändert werden.
112036,Du kannst dein Tag alle sieben Tage ändern. Dein Tag kann in einer Stunde wieder geändert werden.
112037,Du kannst dein Tag alle sieben Tage ändern.
112073,Du wirst von einem Titanen anvisiert!
112251,Level 1
112252,Lebenszeit
112258,Nur einmal geworben
112259,Du hast dich über eine Freundeswerbung angemeldet.
112260,Über Freundeswerbung beigetreten
112261,Du hast am Prozess zur Freundeswerbung teilgenommen.
112286,Freundeswerbungen bis auf Stufe 5
112287,Freundeswerbung (Stf. 5)
112296,Level 1
112297,Lebenszeit
112298,Level 1
112299,Lebenszeit
112300,Freundeswerbungen bis auf Stufe 10
112301,Freundeswerbung (Stf. 10)
112302,Freundeswerbungen bis auf Stufe 30
112303,Freundeswerbung (Stf. 30)
112372,Level 1
112373,Lebenszeit
112374,Freundeswerbung (Stf. 20)
112493,Der Gegner hat den Feuerriesen zerstört!
112494,`Dein Team hat den Feuerriese getötet!
112495,`Dein Team hat die Goldfurie getötet!
112496,Der Gegner hat die Goldfurie zerstört!
112525,`Der gegnerische linke Phönix ist respawnt!
112526,`Der gegnerische mittlere Phönix ist respawnt!
112527,`Der gegnerische rechts Phönix ist respawnt!
112528,`Dein linker Phönix ist respawnt!
112529,`Dein mittlerer Phönix wird angegriffen!
112530,`Dein rechter Phönix ist respawnt!
112603,Draft-Voraussetzungen nicht erfüllt.
112947,"Der Anführer dieses Lagers besitzt einen Buff. Wird er besiegt, erhält derderjenige, der ihn getötet hat, für 2 Minuten einen Buff. (Mittlerer Schwierigkeitsgrad)

BUFF=-15% Abklingzeit"
112948,Dschungellager - Abklingzeit
112949,Dein Team
112950,Der Gegner
112951,Gegner
112952,Dein
112953,`CT
112954,`CT
112955,`CT hat
112956,`CTs
112957,Du hast
112958,`CT hat
112959,`CTs
112960,`CTs
112965,Hochfliegen
112966,Herunterfliegen
112967,HUD aus/einblenden
112968,Überlagerung
112969,Ansichtsmodus
112970,Aktion ansehen
112971,Verbündete
112972,Gegner
112973,Türme
112974,Filmszene
112975,"Betätige die rechte Maustaste, um abzubrechen"
113061,Die Goldfurie wird angegriffen!
113062,Der Feuerriese wird angegriffen!
113188,Umrisse
113189,Vogelperspektive
113190,Rückansicht
113191,Trainiere deine Fertigkeiten und teste deine Gegenstands-Kombinationen gegen einen computergesteuerten gegnerischen Gott.
113192,Gegnerischer Gott
113195,Training KI-Gott
113196,Training Furienfarm
113197,Training Manabuff-Camp
113198,Tempo-Lager-Training
113199,Training Abklingzeitbuff-Camp
113200,Training Schadensbuff-Camp
113201,Training Goldfurien-Camp
113202,Training Feuerriesenbuff
113203,Training Minionwellen
113288,Teaminformationen aus/einblenden
113314,Gesamtsiege
113331,Einzel-Kills
113333,Double-Kills
113336,Triple-Kills
